HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HasName,Group,Deck,Num,Side,GroupSize
Earth,False,TRAPPIST-1e,21.0,0,11.0,0.0,0.0,839.0,0.0,False,True,8528,G,1369,S,1
Mars,False,TRAPPIST-1e,,0,2502.0,0.0,44.0,23.0,29.0,False,True,8530,F,1640,S,1
Earth,False,55 Cancri e,23.0,0,348.0,210.0,0.0,0.0,1.0,False,True,8535,F,1642,S,1
Europa,False,55 Cancri e,28.0,0,0.0,101.0,0.0,0.0,12143.0,False,True,8536,E,559,S,1
Mars,True,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8537,F,1643,S,3
Mars,False,TRAPPIST-1e,39.0,0,5327.0,0.0,290.0,0.0,0.0,False,True,8537,F,1643,S,3
Mars,True,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8537,F,1643,S,3
Earth,False,TRAPPIST-1e,20.0,0,59.0,29.0,27.0,,0.0,False,True,8539,G,1372,S,1
Earth,False,TRAPPIST-1e,24.0,0,686.0,0.0,13.0,0.0,0.0,False,True,8540,F,1645,S,1
Mars,False,TRAPPIST-1e,45.0,1,1093.0,950.0,341.0,0.0,0.0,False,True,8541,D,266,P,2
Mars,False,55 Cancri e,33.0,0,1914.0,5.0,0.0,0.0,228.0,True,True,8541,D,266,P,2
Mars,True,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8542,E,544,P,1
Earth,False,TRAPPIST-1e,15.0,0,114.0,161.0,22.0,419.0,0.0,False,True,8544,F,1647,S,1
Earth,False,TRAPPIST-1e,18.0,0,0.0,0.0,7.0,717.0,0.0,False,True,8545,F,1753,P,1
Earth,False,TRAPPIST-1e,21.0,0,129.0,106.0,280.0,183.0,18.0,False,False,8548,F,1755,P,1
Mars,True,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8549,F,1648,S,1
Europa,False,TRAPPIST-1e,53.0,0,0.0,847.0,,630.0,2060.0,False,True,8551,D,257,S,1
Mars,False,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8552,E,545,P,2
Mars,False,TRAPPIST-1e,17.0,0,387.0,0.0,28.0,2183.0,0.0,False,True,8552,F,1756,P,2
Earth,False,PSO J318.5-22,58.0,0,487.0,0.0,195.0,0.0,7.0,True,True,8554,E,547,P,1
Europa,False,TRAPPIST-1e,18.0,0,0.0,1878.0,0.0,18572.0,10028.0,False,True,8556,B,280,P,2
Europa,False,55 Cancri e,25.0,1,0.0,3978.0,0.0,266.0,597.0,True,True,8556,B,280,P,2
Europa,True,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8557,B,334,S,2
Europa,True,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8557,B,334,S,2
Mars,False,TRAPPIST-1e,27.0,1,3.0,952.0,208.0,951.0,0.0,False,True,8559,E,548,P,3
Mars,False,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8559,F,1758,P,3
Mars,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8559,F,1758,P,3
Earth,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8560,G,1391,P,1
Earth,True,PSO J318.5-22,29.0,0,0.0,0.0,,0.0,0.0,False,True,8561,G,1375,S,1
Earth,False,TRAPPIST-1e,22.0,0,3.0,214.0,0.0,0.0,591.0,False,True,8566,G,1392,P,1
Europa,False,TRAPPIST-1e,34.0,0,0.0,3636.0,0.0,70.0,27.0,True,True,8569,A,88,P,1
Earth,True,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8570,G,1377,S,1
Mars,False,TRAPPIST-1e,26.0,0,5757.0,0.0,206.0,0.0,0.0,False,True,8571,F,1651,S,1
Europa,False,TRAPPIST-1e,33.0,0,0.0,739.0,0.0,140.0,6901.0,False,True,8572,A,89,P,1
Earth,False,TRAPPIST-1e,34.0,0,10.0,4.0,1.0,0.0,791.0,True,True,8573,F,1652,S,2
Earth,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8573,G,1378,S,2
Mars,True,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8574,F,1653,S,5
Mars,False,Unknown,53.0,0,1042.0,0.0,2.0,1.0,11.0,False,True,8574,D,258,S,5
Mars,True,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8574,F,1653,S,5
Mars,False,TRAPPIST-1e,54.0,0,1763.0,0.0,11.0,0.0,0.0,False,True,8574,F,1653,S,5
Mars,True,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8574,F,1653,S,5
Mars,True,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8577,F,1654,S,1
Earth,False,PSO J318.5-22,21.0,0,4.0,3.0,149.0,17.0,442.0,False,True,8580,G,1379,S,1
Europa,True,TRAPPIST-1e,25.0,1,0.0,0.0,0.0,0.0,0.0,True,True,8581,C,323,S,2
Europa,True,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8581,C,323,S,2
Earth,False,TRAPPIST-1e,22.0,0,4.0,0.0,72.0,21.0,600.0,False,True,8584,F,1655,S,1
Mars,False,TRAPPIST-1e,50.0,0,748.0,164.0,269.0,0.0,0.0,False,True,8585,D,259,S,1
Mars,False,55 Cancri e,24.0,0,0.0,0.0,396.0,256.0,1482.0,False,True,8586,E,550,P,1
Unknown,False,TRAPPIST-1e,25.0,0,637.0,0.0,89.0,312.0,2.0,False,True,8587,F,1763,P,1
Mars,True,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8588,E,562,S,1
Europa,False,55 Cancri e,26.0,0,6.0,728.0,0.0,1273.0,1116.0,False,True,8589,D,267,P,1
Europa,False,TRAPPIST-1e,19.0,0,0.0,1406.0,0.0,4199.0,2123.0,False,True,8592,D,268,P,1
Earth,False,TRAPPIST-1e,37.0,0,210.0,3.0,601.0,1.0,68.0,False,True,8594,G,1381,S,1
Mars,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8595,E,551,P,1
Europa,True,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8596,C,284,P,2
Europa,True,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8596,C,284,P,2
Earth,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8597,G,1382,S,1
Earth,False,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8598,G,1394,P,3
Earth,True,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8598,G,1394,P,3
Earth,False,55 Cancri e,26.0,0,12.0,71.0,0.0,103.0,624.0,False,True,8598,U,-1,U,3
Earth,False,55 Cancri e,14.0,0,547.0,145.0,5.0,0.0,9.0,False,True,8599,G,1383,S,1
Earth,True,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8602,G,1396,P,3
Earth,False,PSO J318.5-22,21.0,0,10.0,1028.0,3.0,2519.0,0.0,False,True,8602,G,1396,P,3
Earth,True,Unknown,24.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8602,G,1396,P,3
Earth,True,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8603,U,-1,U,1
Mars,False,Unknown,37.0,0,50.0,0.0,343.0,2205.0,0.0,False,True,8604,F,1765,P,2
Mars,True,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8604,F,1765,P,2
Europa,False,TRAPPIST-1e,67.0,0,0.0,82.0,0.0,2279.0,293.0,False,True,8605,C,324,S,5
Europa,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8605,U,-1,U,5
Europa,True,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8605,C,324,S,5
Europa,False,TRAPPIST-1e,26.0,0,0.0,226.0,0.0,436.0,4051.0,False,True,8605,C,324,S,5
Europa,True,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8605,C,324,S,5
Earth,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8606,G,1386,S,3
Earth,False,TRAPPIST-1e,24.0,0,13.0,221.0,0.0,1154.0,0.0,False,True,8606,F,1658,S,3
Earth,False,TRAPPIST-1e,26.0,0,0.0,0.0,148.0,551.0,89.0,False,True,8606,E,563,S,3
Earth,False,PSO J318.5-22,21.0,0,0.0,2202.0,9.0,71.0,100.0,True,True,8607,G,1387,S,1
Earth,False,TRAPPIST-1e,27.0,0,0.0,0.0,2.0,994.0,0.0,False,True,8609,E,564,S,1
Earth,True,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8610,G,1398,P,1
Earth,False,55 Cancri e,24.0,0,2.0,644.0,0.0,0.0,0.0,False,True,8611,F,1766,P,1
Unknown,False,TRAPPIST-1e,31.0,0,4.0,9.0,870.0,0.0,0.0,False,True,8612,G,1399,P,1
Earth,False,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,False,8613,G,1388,S,1
Earth,False,TRAPPIST-1e,23.0,0,4.0,3.0,1785.0,0.0,0.0,True,False,8614,G,1400,P,1
Earth,False,55 Cancri e,50.0,0,0.0,0.0,117.0,712.0,0.0,True,True,8615,E,565,S,2
Earth,True,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8615,G,1389,S,2
Mars,False,TRAPPIST-1e,43.0,0,27.0,0.0,797.0,830.0,161.0,False,True,8616,F,1767,P,2
Mars,True,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8616,F,1767,P,2
Earth,False,TRAPPIST-1e,21.0,0,11.0,1475.0,0.0,0.0,0.0,True,True,8617,F,1768,P,1
Europa,False,55 Cancri e,18.0,0,0.0,694.0,0.0,0.0,1370.0,False,True,8618,B,336,S,2
Europa,True,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8618,B,336,S,2
Europa,False,TRAPPIST-1e,47.0,0,187.0,268.0,977.0,3441.0,236.0,False,True,8619,E,566,S,1
Mars,False,TRAPPIST-1e,35.0,1,1234.0,35.0,7.0,0.0,0.0,False,True,8620,F,1659,S,1
Earth,False,TRAPPIST-1e,15.0,0,9.0,731.0,85.0,0.0,537.0,False,True,8623,U,-1,U,1
Earth,False,TRAPPIST-1e,46.0,0,135.0,0.0,0.0,0.0,928.0,False,True,8624,F,1661,S,2
Earth,True,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8624,G,1390,S,2
Earth,False,TRAPPIST-1e,26.0,0,1.0,0.0,1.0,15.0,854.0,False,True,8626,F,1770,P,1
Earth,False,PSO J318.5-22,49.0,0,0.0,18.0,0.0,0.0,686.0,False,True,8628,F,1664,S,1
Earth,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8629,G,1391,S,1
Mars,True,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8631,E,553,P,1
Earth,False,TRAPPIST-1e,17.0,0,2.0,33.0,97.0,553.0,,False,True,8633,F,1665,S,1
Earth,False,TRAPPIST-1e,38.0,0,1739.0,0.0,0.0,83.0,0.0,False,True,8634,G,1392,S,1
Earth,False,TRAPPIST-1e,18.0,0,224.0,0.0,0.0,0.0,1384.0,False,True,8635,E,554,P,1
Mars,True,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8636,F,1772,P,1
Unknown,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8637,F,1773,P,3
Mars,False,TRAPPIST-1e,25.0,0,987.0,0.0,6221.0,141.0,0.0,True,True,8637,F,1773,P,3
Mars,False,TRAPPIST-1e,17.0,0,330.0,1.0,967.0,0.0,0.0,False,True,8637,E,555,P,3
Earth,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8638,G,1402,P,3
Earth,False,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8638,G,1402,P,3
Earth,False,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8638,G,1402,P,3
Mars,True,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8639,E,567,S,2
Mars,False,TRAPPIST-1e,24.0,0,1455.0,2207.0,163.0,2354.0,0.0,False,True,8639,D,260,S,2
Earth,False,Unknown,50.0,0,133.0,0.0,525.0,0.0,31.0,False,True,8640,F,1666,S,1
Mars,False,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8641,F,1667,S,3
Mars,False,TRAPPIST-1e,19.0,0,1146.0,0.0,3.0,0.0,0.0,False,True,8641,F,1667,S,3
Mars,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8641,F,1667,S,3
Earth,False,PSO J318.5-22,20.0,0,0.0,4.0,0.0,0.0,625.0,False,True,8642,F,1774,P,1
Mars,False,TRAPPIST-1e,18.0,0,2048.0,0.0,2.0,848.0,0.0,False,True,8643,F,1775,P,1
Earth,False,TRAPPIST-1e,27.0,0,20.0,0.0,11.0,0.0,848.0,False,True,8644,F,1668,S,2
Earth,False,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,1972.0,False,True,8644,F,1668,S,2
Earth,False,55 Cancri e,23.0,0,1.0,26.0,1908.0,318.0,0.0,True,True,8645,F,1776,P,1
Europa,True,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8646,C,325,S,4
Europa,False,TRAPPIST-1e,32.0,0,0.0,1285.0,0.0,3030.0,334.0,False,True,8646,C,325,S,4
Europa,True,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8646,C,325,S,4
Europa,False,55 Cancri e,49.0,0,3.0,1108.0,2.0,5775.0,1964.0,False,True,8646,C,325,S,4
Earth,True,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8650,G,1404,P,1
Earth,True,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8653,G,1393,S,1
Earth,False,TRAPPIST-1e,35.0,0,777.0,0.0,23.0,0.0,61.0,False,True,8654,F,1779,P,1
Europa,False,TRAPPIST-1e,29.0,0,0.0,4455.0,0.0,1663.0,4435.0,False,True,8656,A,103,S,3
Europa,False,55 Cancri e,38.0,1,0.0,1298.0,0.0,1841.0,1547.0,False,True,8656,A,103,S,3
Europa,True,55 Cancri e,29.0,1,0.0,0.0,0.0,0.0,0.0,True,True,8656,A,103,S,3
Mars,False,TRAPPIST-1e,39.0,0,200.0,0.0,1083.0,65.0,0.0,True,True,8657,F,1780,P,1
Mars,False,TRAPPIST-1e,49.0,0,0.0,1.0,1364.0,226.0,0.0,True,True,8658,E,568,S,2
Mars,False,TRAPPIST-1e,39.0,0,345.0,0.0,848.0,0.0,116.0,False,True,8658,F,1673,S,2
Earth,False,TRAPPIST-1e,19.0,0,125.0,556.0,23.0,0.0,0.0,True,True,8659,F,1781,P,1
Earth,False,TRAPPIST-1e,19.0,0,886.0,0.0,0.0,1587.0,12.0,False,True,8661,F,1675,S,1
Earth,False,TRAPPIST-1e,14.0,0,450.0,4791.0,896.0,0.0,0.0,True,True,8663,G,1394,S,2
Earth,True,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8663,U,-1,U,2
Earth,False,TRAPPIST-1e,40.0,0,909.0,0.0,0.0,0.0,0.0,False,True,8664,G,1395,S,1
Mars,False,TRAPPIST-1e,20.0,0,733.0,0.0,455.0,,0.0,False,True,8667,F,1676,S,1
Mars,True,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8668,F,1783,P,3
Mars,False,TRAPPIST-1e,41.0,0,806.0,16.0,125.0,1008.0,0.0,False,True,8668,D,269,P,3
Mars,False,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8668,E,556,P,3
Earth,False,TRAPPIST-1e,31.0,0,949.0,0.0,22.0,0.0,0.0,False,True,8669,F,1677,S,3
Earth,False,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8669,G,1397,S,3
Earth,False,TRAPPIST-1e,55.0,0,506.0,0.0,456.0,0.0,0.0,False,True,8669,F,1677,S,3
Earth,True,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8670,G,1398,S,1
Europa,False,55 Cancri e,29.0,0,1.0,764.0,1.0,265.0,1539.0,True,True,8671,A,90,P,1
Earth,False,TRAPPIST-1e,40.0,0,21.0,155.0,0.0,267.0,0.0,False,True,8672,G,1406,P,1
Europa,True,Unknown,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8673,C,285,P,1
Mars,False,TRAPPIST-1e,21.0,0,4924.0,0.0,49.0,2.0,0.0,False,True,8674,F,1784,P,1
Europa,True,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8675,B,281,P,1
Mars,False,TRAPPIST-1e,44.0,0,,971.0,700.0,0.0,0.0,False,True,8680,F,1786,P,1
Mars,False,TRAPPIST-1e,34.0,0,368.0,499.0,1729.0,0.0,2.0,False,True,8681,F,1787,P,3
Mars,False,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8681,F,1787,P,3
Mars,False,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8681,F,1787,P,3
Earth,False,PSO J318.5-22,42.0,0,51.0,6.0,87.0,21.0,404.0,False,True,8683,F,1679,S,1
Earth,False,TRAPPIST-1e,18.0,0,1.0,1.0,0.0,226.0,488.0,False,True,8684,F,1788,P,1
Earth,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8685,G,1400,S,1
Earth,False,TRAPPIST-1e,24.0,0,0.0,,594.0,95.0,0.0,True,True,8687,F,1680,S,1
Earth,False,TRAPPIST-1e,,0,0.0,0.0,0.0,595.0,0.0,False,True,8688,F,1681,S,1
Earth,True,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8691,G,1409,P,1
Earth,True,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8693,G,1410,P,1
Earth,True,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8694,G,1411,P,3
Earth,False,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8694,G,1411,P,3
Earth,True,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8694,G,1411,P,3
Mars,False,TRAPPIST-1e,40.0,0,76.0,0.0,1169.0,0.0,64.0,True,True,8695,F,1683,S,1
Europa,True,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8696,C,326,S,1
Mars,False,TRAPPIST-1e,13.0,0,217.0,7.0,928.0,0.0,728.0,False,True,8700,F,1684,S,1
Mars,False,55 Cancri e,19.0,0,203.0,0.0,172.0,1460.0,151.0,False,True,8701,F,1789,P,1
Earth,False,TRAPPIST-1e,44.0,0,84.0,0.0,308.0,0.0,1179.0,False,True,8703,F,1685,S,1
Mars,True,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8704,F,1686,S,2
Mars,False,Unknown,29.0,0,2239.0,0.0,146.0,0.0,0.0,False,True,8704,D,264,S,2
Earth,False,PSO J318.5-22,28.0,0,679.0,0.0,0.0,0.0,0.0,False,True,8708,G,1413,P,1
Earth,False,TRAPPIST-1e,36.0,0,0.0,98.0,456.0,277.0,70.0,False,True,8709,F,1687,S,1
Earth,False,PSO J318.5-22,24.0,0,312.0,227.0,50.0,0.0,0.0,False,True,8710,F,1688,S,1
Mars,True,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8712,F,1792,P,1
Mars,False,TRAPPIST-1e,50.0,0,1584.0,0.0,36.0,104.0,0.0,True,True,8714,D,270,P,1
Earth,False,PSO J318.5-22,20.0,0,426.0,0.0,220.0,2.0,0.0,False,True,8716,F,1793,P,1
Earth,False,TRAPPIST-1e,38.0,0,139.0,9.0,0.0,0.0,582.0,False,True,8717,F,1689,S,1
Europa,False,TRAPPIST-1e,33.0,1,0.0,3076.0,0.0,3.0,994.0,False,True,8719,A,104,S,3
Europa,False,55 Cancri e,54.0,0,0.0,1821.0,2370.0,949.0,46.0,False,True,8719,A,104,S,3
Europa,False,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8719,A,104,S,3
Earth,False,55 Cancri e,23.0,0,0.0,247.0,1063.0,36.0,0.0,True,True,8720,F,1690,S,1
Europa,True,55 Cancri e,65.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8721,B,337,S,1
Mars,True,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8722,E,558,P,2
Mars,False,TRAPPIST-1e,36.0,0,2002.0,0.0,10.0,87.0,0.0,False,True,8722,E,558,P,2
Earth,False,TRAPPIST-1e,38.0,0,32.0,1163.0,0.0,52.0,1935.0,False,True,8723,F,1794,P,1
Earth,False,55 Cancri e,28.0,0,34.0,0.0,0.0,0.0,658.0,False,True,8727,F,1797,P,1
Earth,False,TRAPPIST-1e,32.0,0,258.0,500.0,3.0,15.0,128.0,True,True,8728,F,1798,P,8
Earth,False,TRAPPIST-1e,55.0,0,694.0,0.0,1.0,87.0,0.0,False,True,8728,G,1416,P,8
Earth,False,TRAPPIST-1e,23.0,0,1254.0,0.0,45.0,0.0,0.0,False,True,8728,F,1798,P,8
Earth,False,PSO J318.5-22,38.0,0,647.0,23.0,1.0,0.0,0.0,False,True,8728,F,1798,P,8
Earth,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8728,G,1416,P,8
Earth,True,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8728,G,1416,P,8
Earth,False,TRAPPIST-1e,44.0,0,266.0,3.0,2.0,0.0,748.0,False,True,8728,U,-1,U,8
Earth,False,TRAPPIST-1e,62.0,0,0.0,592.0,164.0,0.0,0.0,True,True,8728,G,1416,P,8
Europa,False,TRAPPIST-1e,66.0,0,354.0,2639.0,0.0,1180.0,0.0,False,True,8729,E,559,P,2
Europa,False,TRAPPIST-1e,20.0,0,,7759.0,18.0,4925.0,12685.0,False,True,8729,E,559,P,2
Earth,False,TRAPPIST-1e,19.0,0,193.0,251.0,0.0,165.0,0.0,False,True,8732,F,1691,S,1
Earth,False,TRAPPIST-1e,,0,22.0,226.0,0.0,0.0,633.0,False,True,8733,G,1406,S,1
Earth,False,PSO J318.5-22,25.0,0,,0.0,707.0,1.0,0.0,True,True,8734,G,1417,P,1
Earth,False,TRAPPIST-1e,20.0,0,227.0,0.0,1.0,0.0,707.0,False,True,8735,F,1799,P,1
Mars,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8736,F,1800,P,2
Mars,False,TRAPPIST-1e,20.0,0,,2.0,289.0,976.0,0.0,True,True,8736,F,1800,P,2
Europa,True,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8741,A,91,P,3
Europa,False,55 Cancri e,49.0,0,0.0,3853.0,0.0,245.0,178.0,True,True,8741,A,91,P,3
Europa,False,TRAPPIST-1e,49.0,0,4.0,44.0,1401.0,1043.0,0.0,False,True,8741,A,91,P,3
Earth,False,55 Cancri e,19.0,0,179.0,16.0,246.0,280.0,0.0,False,True,8743,F,1802,P,1
Earth,False,TRAPPIST-1e,53.0,0,1613.0,0.0,0.0,0.0,7.0,False,True,8744,E,570,S,1
Mars,False,TRAPPIST-1e,31.0,0,947.0,83.0,19.0,0.0,0.0,False,True,8749,E,562,P,1
Earth,False,TRAPPIST-1e,18.0,0,24.0,753.0,0.0,0.0,0.0,False,True,8750,F,1804,P,1
Earth,False,TRAPPIST-1e,24.0,0,0.0,0.0,124.0,4.0,471.0,False,True,8751,F,1694,S,1
Mars,False,TRAPPIST-1e,35.0,0,2758.0,0.0,1.0,0.0,0.0,False,True,8752,D,272,P,1
Earth,False,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,545.0,89.0,False,True,8753,F,1805,P,3
Earth,False,TRAPPIST-1e,38.0,0,22.0,9.0,40.0,732.0,0.0,False,True,8753,F,1805,P,3
Earth,False,TRAPPIST-1e,23.0,0,0.0,0.0,9.0,69.0,1157.0,False,True,8753,F,1805,P,3
Earth,False,TRAPPIST-1e,22.0,0,151.0,,613.0,6.0,0.0,False,True,8754,G,1408,S,1
Europa,True,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8755,D,265,S,1
Earth,False,TRAPPIST-1e,28.0,0,1.0,1484.0,210.0,0.0,5.0,True,True,8757,G,1409,S,1
Mars,False,TRAPPIST-1e,25.0,0,520.0,0.0,139.0,0.0,77.0,False,True,8759,F,1695,S,2
Mars,False,TRAPPIST-1e,45.0,0,74.0,0.0,0.0,1130.0,22.0,False,True,8759,F,1695,S,2
Earth,False,Unknown,22.0,0,804.0,0.0,0.0,0.0,0.0,False,True,8760,F,1696,S,1
Earth,False,TRAPPIST-1e,30.0,0,32.0,180.0,497.0,0.0,99.0,True,True,8762,G,1410,S,1
Mars,True,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8764,F,1697,S,1
Mars,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8766,F,1807,P,1
Mars,False,TRAPPIST-1e,44.0,0,1.0,0.0,2080.0,11.0,0.0,True,True,8769,F,1700,S,1
Earth,False,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,False,True,8770,F,1808,P,7
Earth,True,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8770,F,1808,P,7
Earth,False,PSO J318.5-22,14.0,0,476.0,14.0,0.0,328.0,8.0,False,True,8770,U,-1,U,7
Earth,False,TRAPPIST-1e,37.0,0,0.0,0.0,11.0,1028.0,7.0,False,True,8770,F,1808,P,7
Earth,False,TRAPPIST-1e,15.0,0,0.0,912.0,82.0,5.0,0.0,False,True,8770,F,1808,P,7
Earth,False,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8770,F,1808,P,7
Earth,False,TRAPPIST-1e,17.0,0,0.0,810.0,66.0,0.0,0.0,True,True,8770,F,1808,P,7
Earth,False,TRAPPIST-1e,58.0,0,0.0,805.0,3.0,3.0,0.0,False,True,8771,G,1421,P,1
Europa,True,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,False,8772,B,339,S,2
Europa,False,55 Cancri e,53.0,0,0.0,1127.0,0.0,3939.0,,False,True,8772,U,-1,U,2
Mars,False,TRAPPIST-1e,29.0,0,257.0,0.0,782.0,8.0,3.0,False,True,8773,D,274,P,1
Earth,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,8774,G,1412,S,1
Earth,False,TRAPPIST-1e,40.0,0,0.0,0.0,286.0,6.0,570.0,True,True,8776,E,574,S,1
Earth,False,55 Cancri e,21.0,0,2.0,,0.0,634.0,0.0,False,True,8779,G,1413,S,1
