season,week,week_idx,celebrity_name,judge_rank,vote_rank,total_rank,score_sum,fan_votes,placement,weeks_participated,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
24,3,2,233,6.0,3.0,9.0,0.088888889,2.160595957,1,10,pct,,0,9.0,3.0,0.0888888889111111,0.09324100795314431,0.0910649484321277,6.0
24,3,2,87,7.5,10.0,17.5,0.082539683,2.091759196,9,5,pct,5.0,0,17.5,9.0,0.08253968291746032,0.09027034193894808,0.0864050124282042,8.0
24,3,2,221,1.0,6.0,7.0,0.107936508,2.130519994,3,10,pct,,0,7.0,1.0,0.10793650789206348,0.09194307295692446,0.09993979042449397,1.0
24,3,2,214,7.5,2.0,9.5,0.082539683,2.168667424,6,7,pct,7.0,0,9.5,4.5,0.08253968291746032,0.09358933393991768,0.088064508428689,7.0
24,4,3,204,10.0,10.0,20.0,0.085889571,1.66157744,10,4,pct,4.0,1,20.0,10.0,0.08588957091411042,0.08477632961481583,0.08533295026446314,10.0
24,4,3,103,3.0,7.0,10.0,0.107361963,1.979432162,8,6,pct,6.0,0,10.0,5.0,0.10736196289263804,0.10099378420537507,0.10417787354900655,3.0
24,4,3,207,4.0,8.0,12.0,0.101226994,1.96716214,7,7,pct,7.0,0,12.0,8.0,0.101226993898773,0.10036774812399143,0.10079737101138223,4.0
24,4,3,32,5.5,3.0,8.5,0.098159509,2.013396438,5,8,pct,8.0,0,8.5,3.0,0.09815950890184048,0.1027266957074141,0.1004431023046273,5.0
24,4,3,258,2.0,2.0,4.0,0.110429448,2.015035896,4,9,pct,9.0,0,4.0,1.0,0.11042944788957054,0.10281034346794078,0.10661989567875566,2.0
24,4,3,70,7.0,4.0,11.0,0.095092025,2.006802193,2,10,pct,,0,11.0,6.0,0.09509202490490797,0.1023902468160035,0.09874113586045574,7.0
24,4,3,233,1.0,5.0,6.0,0.119631902,1.996126613,1,10,pct,,0,6.0,2.0,0.11963190188036808,0.10184556170706911,0.1107387317937186,1.0
24,4,3,87,8.5,9.0,17.5,0.09202454,1.947356008,9,5,pct,5.0,0,17.5,9.0,0.09202453990797546,0.09935720769752383,0.09569087380274965,9.0
24,4,3,221,5.5,6.0,11.5,0.098159509,1.992619718,3,10,pct,,0,11.5,7.0,0.09815950890184048,0.10166663433402742,0.09991307161793395,6.0
24,4,3,214,8.5,1.0,9.5,0.09202454,2.020035835,6,7,pct,7.0,0,9.5,4.0,0.09202453990797546,0.10306544832583893,0.0975449941169072,8.0
24,5,4,103,4.5,6.0,10.5,0.111842105,1.847979824,8,6,pct,6.0,0,10.5,6.0,0.1118421048881579,0.11264670019541927,0.11224440254178858,5.0
24,5,4,207,3.0,8.0,11.0,0.118421053,1.818425872,7,7,pct,7.0,0,11.0,7.5,0.11842105288157896,0.11084518963383327,0.11463312125770611,3.0
24,5,4,32,8.0,1.0,9.0,0.098684211,1.89557538,5,8,pct,8.0,0,9.0,4.0,0.0986842109013158,0.11554796689635174,0.10711608889883377,7.0
24,5,4,258,2.0,5.0,7.0,0.125,1.870444842,4,9,pct,9.0,0,7.0,1.0,0.12499999987500002,0.11401609293156566,0.11950804640328283,2.0
24,5,4,70,9.0,2.0,11.0,0.095394737,1.895002556,2,10,pct,,0,11.0,7.5,0.09539473690460527,0.11551304945160765,0.10545389317810647,8.0
24,5,4,233,6.5,3.0,9.5,0.105263158,1.878475517,1,10,pct,,0,9.5,5.0,0.10526315789473685,0.11450561615435376,0.10988438702454531,6.0
24,5,4,87,6.5,9.0,15.5,0.105263158,1.493578379,9,5,pct,5.0,1,15.5,9.0,0.10526315789473685,0.09104356751763609,0.09815336270618646,9.0
24,5,4,221,1.0,7.0,8.0,0.128289474,1.833233609,3,10,pct,,0,8.0,2.0,0.12828947387171052,0.11174782000281702,0.12001864693726377,1.0
24,5,4,214,4.5,4.0,8.5,0.111842105,1.872379073,6,7,pct,7.0,0,8.5,3.0,0.1118421048881579,0.11413399721641553,0.11298805105228671,4.0
24,6,5,103,1.0,8.0,9.0,0.137546468,1.2829598,8,6,pct,6.0,1,9.0,5.5,0.137546468,0.09485421673933593,0.11620034236966797,8.0
24,6,5,207,5.0,7.0,12.0,0.124535316,1.715372207,7,7,pct,7.0,0,12.0,8.0,0.124535316,0.12682415077339992,0.12567973338669997,4.0
24,6,5,32,6.0,2.0,8.0,0.117100372,1.77275372,5,8,pct,8.0,0,8.0,2.5,0.117100372,0.1310665896019065,0.12408348080095324,5.0
24,6,5,258,4.0,4.0,8.0,0.128252788,1.754005684,4,9,pct,9.0,0,8.0,2.5,0.128252788,0.12968047425349039,0.1289666311267452,3.0
24,6,5,70,7.0,3.0,10.0,0.115241636,1.762815412,2,10,pct,,0,10.0,7.0,0.115241636,0.13033181176938652,0.12278672388469325,6.0
24,6,5,233,3.0,5.0,8.0,0.130111524,1.740340112,1,10,pct,,0,8.0,2.5,0.130111524,0.12867012527111774,0.12939082463555887,2.0
24,6,5,221,2.0,6.0,8.0,0.133828996,1.718782198,3,10,pct,,0,8.0,2.5,0.133828996,0.12707626469418934,0.13045263034709467,1.0
24,6,5,214,8.0,1.0,9.0,0.1133829,1.778566714,6,7,pct,7.0,0,9.0,5.5,0.1133829,0.13149636689717364,0.12243963344858683,7.0
24,7,6,207,4.0,7.0,11.0,0.14229249,1.313479523,7,7,pct,7.0,1,11.0,6.5,0.14229249,0.11970110661464095,0.13099679830732047,6.0
24,7,6,32,7.0,1.0,8.0,0.122529644,1.732958329,5,8,pct,8.0,0,8.0,4.5,0.122529644,0.1579293975018132,0.1402295207509066,5.0
24,7,6,258,2.5,3.0,5.5,0.154150198,1.636583008,4,9,pct,9.0,0,5.5,1.0,0.154150198,0.1491464417175522,0.15164831985877608,2.0
24,7,6,70,6.0,2.0,8.0,0.126482213,1.707886076,2,10,pct,,0,8.0,4.5,0.126482213,0.15564449212120438,0.1410633525606022,4.0
24,7,6,233,2.5,4.0,6.5,0.154150198,1.62085471,1,10,pct,,0,6.5,3.0,0.154150198,0.14771307740330333,0.15093163770165166,3.0
24,7,6,221,1.0,5.0,6.0,0.166007905,1.587245305,3,10,pct,,0,6.0,2.0,0.166007905,0.1446501571973066,0.15532903109865331,1.0
24,7,6,214,5.0,6.0,11.0,0.134387352,1.373987035,6,7,pct,7.0,1,11.0,6.5,0.134387352,0.1252153274441793,0.12980133972208963,7.0
24,8,7,32,5.0,5.0,10.0,0.166189112,1.371802449,5,8,pct,8.0,1,10.0,5.0,0.166189112,0.18676719368186584,0.17647815284093293,5.0
24,8,7,258,3.0,2.0,5.0,0.206303725,1.509434482,4,9,pct,9.0,0,5.0,2.5,0.206303725,0.2055054227781021,0.20590457388905103,3.0
24,8,7,70,4.0,1.0,5.0,0.186246418,1.524554379,2,10,pct,,0,5.0,2.5,0.186246418,0.20756395586608964,0.19690518693304482,4.0
24,8,7,233,2.0,3.0,5.0,0.214899713,1.482895374,1,10,pct,,0,5.0,2.5,0.214899713,0.20189219499330466,0.20839595399665234,2.0
24,8,7,221,1.0,4.0,5.0,0.226361032,1.456299456,3,10,pct,,0,5.0,2.5,0.226361032,0.19827123268063784,0.21231613234031893,1.0
24,9,8,258,1.0,4.0,5.0,0.264026403,1.032634549,4,9,pct,9.0,1,5.0,2.5,0.2640264027359736,0.19163780803649486,0.22783210538623422,4.0
24,9,8,70,4.0,1.0,5.0,0.231023102,1.507409668,2,10,pct,,0,5.0,2.5,0.2310231017689769,0.2797472589584454,0.25538518036371116,3.0
24,9,8,233,2.0,2.0,4.0,0.254125413,1.425589226,1,10,pct,,0,4.0,1.0,0.2541254127458746,0.26456290339660454,0.25934415807123956,1.0
24,9,8,221,3.0,3.0,6.0,0.250825083,1.422836398,3,10,pct,,0,6.0,4.0,0.2508250827491749,0.26405202960845525,0.25743855617881506,2.0
24,10,9,70,3.0,2.0,5.0,0.31502925,1.271033664,2,10,pct,,0,5.0,2.5,0.31502925,0.3327685586232239,0.32389890431161195,3.0
24,10,9,233,1.0,1.0,2.0,0.343930754,1.284769942,1,10,pct,,0,2.0,1.0,0.343930754,0.3363648452994735,0.34014779964973674,1.0
24,10,9,221,2.0,3.0,5.0,0.341039996,1.26376898,3,10,pct,,0,5.0,2.5,0.341039996,0.33086659607730257,0.3359532960386513,2.0
25,1,0,249,8.0,6.0,14.0,0.075313808,2.479584669,10,5,pct,5.0,0,14.0,7.0,0.07531380792468619,0.07573643612920221,0.0755251220269442,7.0
25,1,0,93,5.5,7.0,12.5,0.079497908,2.475632302,3,10,pct,,0,12.5,6.0,0.0794979079205021,0.07561571502836746,0.07755681147443477,6.0
25,1,0,138,1.5,3.0,4.5,0.092050209,2.491729571,1,10,pct,,0,4.5,2.0,0.09205020890794978,0.07610739002568254,0.08407879946681615,2.0
25,1,0,75,8.0,11.0,19.0,0.075313808,2.435507078,11,4,pct,4.0,0,19.0,9.0,0.07531380792468619,0.07439013015415885,0.07485196903942251,8.0
25,1,0,218,4.0,8.0,12.0,0.083682008,2.468703971,8,7,pct,7.0,0,12.0,5.0,0.08368200791631798,0.0754040960807172,0.07954305199851759,4.0
25,1,0,269,12.0,10.0,22.0,0.062761506,2.449556202,6,8,pct,8.0,0,22.0,11.5,0.06276150593723849,0.07481924660894254,0.06879037627309051,12.0
25,1,0,283,5.5,2.0,7.5,0.079497908,2.497104879,5,9,pct,9.0,0,7.5,3.0,0.0794979079205021,0.0762715734375686,0.07788474067903535,5.0
25,1,0,22,13.0,9.0,22.0,0.058577406,2.45861641,13,2,pct,2.0,0,22.0,11.5,0.058577405941422585,0.07509598160939969,0.06683669377541114,13.0
25,1,0,167,1.5,1.0,2.5,0.092050209,3.240078197,2,10,pct,,0,2.5,1.0,0.09205020890794978,0.09896495106161311,0.09550757998478145,1.0
25,1,0,72,10.0,13.0,23.0,0.071129707,2.375272805,12,2,pct,2.0,0,23.0,13.0,0.07112970692887029,0.07255033447108052,0.0718400206999754,10.0
25,1,0,213,8.0,12.0,20.0,0.075313808,2.397853455,9,6,pct,6.0,0,20.0,10.0,0.07531380792468619,0.07324003786288709,0.07427692289378664,9.0
25,1,0,83,11.0,4.0,15.0,0.066945607,2.489796024,4,10,pct,10.0,0,15.0,8.0,0.06694560693305439,0.07604833176455553,0.07149696934880495,11.0
25,1,0,279,3.0,5.0,8.0,0.087866109,2.480217842,7,7,pct,7.0,0,8.0,4.0,0.08786610891213388,0.07575577576582473,0.08181094233897931,3.0
25,2,1,249,4.5,6.0,10.5,0.08226691,2.336717964,10,5,pct,5.0,0,10.5,5.0,0.08226691016453383,0.07677451649832658,0.07952071333143021,5.0
25,2,1,93,1.5,10.0,11.5,0.087751371,2.32497641,3,10,pct,,0,11.5,6.0,0.08775137117550275,0.07638873946182625,0.0820700553186645,3.0
25,2,1,138,1.5,5.0,6.5,0.087751371,2.338513212,1,10,pct,,0,6.5,2.0,0.08775137117550275,0.07683350063732752,0.08229243590641513,2.0
25,2,1,75,11.5,8.0,19.5,0.069469835,2.330908974,11,4,pct,4.0,0,19.5,10.0,0.06946983513893967,0.07658365803553197,0.07302674658723582,10.0
25,2,1,218,9.5,4.0,13.5,0.071297989,2.350827748,8,7,pct,7.0,0,13.5,8.0,0.07129798914259598,0.07723810340148946,0.07426804627204273,8.0
25,2,1,269,9.5,7.0,16.5,0.071297989,2.332526384,6,8,pct,8.0,0,16.5,9.0,0.07129798914259598,0.0766367991816363,0.07396739416211615,9.0
25,2,1,283,6.0,3.0,9.0,0.080438757,2.353894257,5,9,pct,9.0,0,9.0,3.0,0.08043875716087752,0.07733885571710471,0.07888880643899111,6.0
25,2,1,22,13.0,12.0,25.0,0.062157221,2.045787381,13,2,pct,2.0,1,25.0,13.0,0.062157221124314446,0.06721578703738369,0.06468650408084907,13.0
25,2,1,167,4.5,1.0,5.5,0.08226691,3.07413387,2,10,pct,,0,5.5,1.0,0.08226691016453383,0.10100283609596092,0.09163487313024737,1.0
25,2,1,72,7.5,13.0,20.5,0.074954296,1.9483097,12,2,pct,2.0,1,20.5,11.0,0.0749542961499086,0.06401308908947118,0.0694836926196899,12.0
25,2,1,213,11.5,11.0,22.5,0.069469835,2.311378704,9,6,pct,6.0,0,22.5,12.0,0.06946983513893967,0.0759419772424571,0.07270590619069839,11.0
25,2,1,83,7.5,2.0,9.5,0.074954296,2.357924092,4,10,pct,10.0,0,9.5,4.0,0.0749542961499086,0.07747125878776175,0.07621277746883517,7.0
25,2,1,279,3.0,9.0,12.0,0.085923218,2.330215663,7,7,pct,7.0,0,12.0,7.0,0.08592321817184644,0.07656087881372256,0.08124204849278449,4.0
25,3,2,249,11.0,5.0,16.0,0.077868852,2.150584316,10,5,pct,5.0,0,16.0,7.5,0.077868852,0.08874256283548425,0.08330570741774213,11.0
25,3,2,93,8.0,7.0,15.0,0.086065574,2.143774561,3,10,pct,,0,15.0,6.0,0.086065574,0.08846156240853713,0.08726356820426856,6.0
25,3,2,138,2.0,4.0,6.0,0.102459016,2.151773006,1,10,pct,,0,6.0,2.0,0.102459016,0.08879161341035922,0.09562531470517961,2.0
25,3,2,75,8.0,10.0,18.0,0.086065574,2.103581515,11,4,pct,4.0,0,18.0,10.0,0.086065574,0.08680302064215865,0.08643429732107932,9.0
25,3,2,218,8.0,8.0,16.0,0.086065574,2.132762035,8,7,pct,7.0,0,16.0,7.5,0.086065574,0.08800713717477084,0.08703635558738543,7.0
25,3,2,269,8.0,9.0,17.0,0.086065574,2.114242772,6,8,pct,8.0,0,17.0,9.0,0.086065574,0.08724295097280825,0.08665426248640412,8.0
25,3,2,283,5.0,2.0,7.0,0.090163934,2.1624464,5,9,pct,9.0,0,7.0,4.0,0.090163934,0.08923204456698301,0.08969798928349151,5.0
25,3,2,167,1.0,1.0,2.0,0.110655738,2.905215091,2,10,pct,,0,2.0,1.0,0.110655738,0.11988194596489589,0.11526884198244794,1.0
25,3,2,213,8.0,11.0,19.0,0.086065574,2.06896827,9,6,pct,6.0,0,19.0,11.0,0.086065574,0.08537472599381596,0.08572014999690798,10.0
25,3,2,83,3.5,3.0,6.5,0.094262295,2.156280185,4,10,pct,10.0,0,6.5,3.0,0.094262295,0.08897759942943435,0.09161994721471717,3.0
25,3,2,279,3.5,6.0,9.5,0.094262295,2.144338587,7,7,pct,7.0,0,9.5,5.0,0.094262295,0.08848483660075246,0.09137356580037623,4.0
25,4,3,249,6.5,3.0,9.5,0.088560886,2.021712034,10,5,pct,5.0,0,9.5,5.0,0.08856088582287824,0.08986380126705992,0.08921234354496908,5.0
25,4,3,93,6.5,6.0,12.5,0.088560886,2.015709105,3,10,pct,,0,12.5,7.0,0.08856088582287824,0.08959697492898398,0.08907893037593112,7.0
25,4,3,138,1.0,7.0,8.0,0.10701107,2.011487474,1,10,pct,,0,8.0,3.0,0.10701106978597787,0.08940932614279347,0.09821019796438567,2.0
25,4,3,75,10.0,11.0,21.0,0.084870849,1.641877001,11,4,pct,4.0,1,21.0,10.5,0.0848708488302583,0.0729803780367765,0.0789256134335174,11.0
25,4,3,218,6.5,8.0,14.5,0.088560886,2.010605003,8,7,pct,7.0,0,14.5,8.0,0.08856088582287824,0.08937010087369762,0.08896549334828793,8.0
25,4,3,269,6.5,9.0,15.5,0.088560886,1.99475379,6,8,pct,8.0,0,15.5,9.0,0.08856088582287824,0.08866552463785482,0.08861320523036653,9.0
25,4,3,283,2.0,4.0,6.0,0.099630996,2.021014411,5,9,pct,9.0,0,6.0,2.0,0.09963099580073802,0.0898327923728272,0.0947318940867826,3.0
25,4,3,167,3.0,1.0,4.0,0.095940959,2.753476529,2,10,pct,,0,4.0,1.0,0.0959409588081181,0.12239026302178599,0.10916561091495204,1.0
25,4,3,213,11.0,10.0,21.0,0.081180812,1.977337818,9,6,pct,6.0,0,21.0,10.5,0.08118081183763838,0.08789139586958303,0.08453610385361071,10.0
25,4,3,83,6.5,2.0,8.5,0.088560886,2.030071952,4,10,pct,10.0,0,8.5,4.0,0.08856088582287824,0.09023539425217687,0.08939814003752755,4.0
25,4,3,279,6.5,5.0,11.5,0.088560886,2.019467847,7,7,pct,7.0,0,11.5,6.0,0.08856088582287824,0.08976404859646069,0.08916246720966947,6.0
25,5,4,249,8.5,10.0,18.5,0.091954023,1.527265226,10,5,pct,5.0,1,18.5,9.0,0.09195402290804597,0.0799882278362487,0.08597112537214734,10.0
25,5,4,93,2.0,7.0,9.0,0.111111111,1.854539544,3,10,pct,,0,9.0,5.0,0.11111111088888888,0.09712872987052792,0.10411992037970841,3.0
25,5,4,138,1.0,5.0,6.0,0.114942529,1.870244346,1,10,pct,,0,6.0,2.0,0.11494252888505746,0.097951245344012,0.10644688711453473,2.0
25,5,4,218,4.5,6.0,10.5,0.103448276,1.863005173,8,7,pct,7.0,0,10.5,6.0,0.10344827589655173,0.09757210450494073,0.10051019020074622,5.0
25,5,4,269,6.5,8.0,14.5,0.095785441,1.853551151,6,8,pct,8.0,0,14.5,8.0,0.09578544090421455,0.09707696426811005,0.0964312025861623,7.0
25,5,4,283,4.5,4.0,8.5,0.103448276,1.883726554,5,9,pct,9.0,0,8.5,3.5,0.10344827589655173,0.09865735578696641,0.10105281584175907,4.0
25,5,4,167,3.0,1.0,4.0,0.107279693,2.609453336,2,10,pct,,0,4.0,1.0,0.1072796928927203,0.1366662086026093,0.1219729507476648,1.0
25,5,4,213,10.0,9.0,19.0,0.084291188,1.853448014,9,6,pct,6.0,0,19.0,10.0,0.0842911879157088,0.09707156262227022,0.0906813752689895,9.0
25,5,4,83,6.5,2.0,8.5,0.095785441,1.889715907,4,10,pct,10.0,0,8.5,3.5,0.09578544090421455,0.09897103917620355,0.09737824004020905,6.0
25,5,4,279,8.5,3.0,11.5,0.091954023,1.88867574,7,7,pct,7.0,0,11.5,7.0,0.09195402290804597,0.09891656198811118,0.09543529244807858,8.0
25,6,5,93,6.5,4.0,10.5,0.10130719,1.742506925,3,10,pct,,0,10.5,4.5,0.1013071898986928,0.1084104114151633,0.10485880065692806,7.0
25,6,5,138,2.0,5.0,7.0,0.12745098,1.726906674,1,10,pct,,0,7.0,2.0,0.127450979872549,0.10743983872771772,0.11744540930013336,2.0
25,6,5,218,4.5,7.0,11.5,0.117647059,1.712989812,8,7,pct,7.0,0,11.5,8.0,0.11764705888235293,0.10657399841834386,0.1121105286503484,5.0
25,6,5,269,3.0,8.0,11.0,0.120915033,1.69126794,6,8,pct,8.0,0,11.0,6.5,0.12091503287908496,0.10522256787511804,0.1130688003771015,3.0
25,6,5,283,6.5,2.0,8.5,0.10130719,1.759247572,5,9,pct,9.0,0,8.5,3.0,0.1013071898986928,0.10945193406427761,0.10537956198148521,6.0
25,6,5,167,1.0,1.0,2.0,0.130718954,2.475272531,2,10,pct,,0,2.0,1.0,0.13071895386928103,0.1539995678641923,0.14235926086673667,1.0
25,6,5,213,9.0,9.0,18.0,0.08496732,1.480886232,9,6,pct,6.0,1,18.0,9.0,0.08496731991503267,0.09213362849055591,0.0885504742027943,9.0
25,6,5,83,8.0,3.0,11.0,0.098039216,1.758654441,4,10,pct,10.0,0,11.0,6.5,0.09803921590196077,0.10941503230233306,0.1037271241021469,8.0
25,6,5,279,4.5,6.0,10.5,0.117647059,1.725511229,7,7,pct,7.0,0,10.5,4.5,0.11764705888235293,0.10735302084229827,0.1125000398623256,4.0
25,7,6,93,1.0,6.0,7.0,0.139534884,1.622645528,3,10,pct,,0,7.0,2.5,0.139534884,0.12120625056834518,0.1303705672841726,2.0
25,7,6,138,4.5,3.0,7.5,0.125581395,1.666071327,1,10,pct,,0,7.5,4.5,0.125581395,0.12445001402986478,0.12501570451493238,5.0
25,7,6,218,8.0,7.0,15.0,0.111627907,1.411864117,8,7,pct,7.0,1,15.0,8.0,0.111627907,0.10546157677732643,0.10854474188866321,8.0
25,7,6,269,7.0,2.0,9.0,0.113953488,1.686358794,6,8,pct,8.0,0,9.0,6.0,0.113953488,0.12596542067054362,0.1199594543352718,6.0
25,7,6,283,2.5,4.0,6.5,0.13255814,1.653493251,5,9,pct,9.0,0,6.5,1.0,0.13255814,0.12351047338157373,0.12803430669078686,3.0
25,7,6,167,6.0,1.0,7.0,0.118604651,2.362117019,2,10,pct,,0,7.0,2.5,0.118604651,0.17644232356129633,0.14752348728064818,1.0
25,7,6,83,2.5,5.0,7.5,0.13255814,1.649190327,4,10,pct,10.0,0,7.5,4.5,0.13255814,0.12318905919990498,0.12787359959995248,4.0
25,7,6,279,4.5,8.0,12.5,0.125581395,1.335733636,7,7,pct,7.0,1,12.5,7.0,0.125581395,0.09977488181114487,0.11267813840557245,7.0
25,8,7,93,3.0,4.0,7.0,0.169329073,1.507853452,3,10,pct,,0,7.0,3.0,0.169329073,0.15770578890995346,0.16351743095497673,3.0
25,8,7,138,1.0,5.0,6.0,0.191693291,1.494554778,1,10,pct,,0,6.0,2.0,0.191693291,0.15631488592011417,0.17400408846005708,2.0
25,8,7,269,4.0,6.0,10.0,0.162939297,1.192698575,6,8,pct,8.0,1,10.0,6.0,0.162939297,0.12474386648958796,0.143841581744794,6.0
25,8,7,283,5.0,3.0,8.0,0.153354633,1.559396148,5,9,pct,9.0,0,8.0,4.5,0.153354633,0.16309661885065113,0.15822562592532557,4.0
25,8,7,167,2.0,1.0,3.0,0.172523962,2.238139561,2,10,pct,,0,3.0,1.0,0.172523962,0.23408612069688187,0.20330504134844093,1.0
25,8,7,83,6.0,2.0,8.0,0.150159744,1.568537595,4,10,pct,10.0,0,8.0,4.5,0.150159744,0.1640527191328114,0.15710623156640569,5.0
25,9,8,93,4.0,3.0,7.0,0.188888889,1.458825672,3,10,pct,,0,7.0,3.5,0.188888889,0.19248540466641248,0.19068714683320626,3.0
25,9,8,138,1.0,4.0,5.0,0.214814815,1.407540205,1,10,pct,,0,5.0,2.0,0.214814815,0.18571852082383028,0.20026666791191514,2.0
25,9,8,283,3.0,5.0,8.0,0.207407407,1.063028083,5,9,pct,9.0,1,8.0,5.0,0.207407407,0.14026171505982088,0.17383456102991043,5.0
25,9,8,167,2.0,1.0,3.0,0.211111111,2.139207229,2,10,pct,,0,3.0,1.0,0.211111111,0.28225865299920494,0.24668488199960248,1.0
25,9,8,83,5.0,2.0,7.0,0.177777778,1.510288621,4,10,pct,10.0,0,7.0,3.5,0.177777778,0.19927570645073148,0.18852674222536575,4.0
25,10,9,93,3.0,4.0,7.0,0.248666943,1.270690691,3,10,pct,,0,7.0,3.5,0.24866694324866692,0.21553035250254518,0.23209864787560605,3.0
25,10,9,138,1.5,2.0,3.5,0.255772955,1.288830198,1,10,pct,,0,3.5,2.0,0.2557729552557729,0.21860711568781385,0.2371900354717934,2.0
25,10,9,167,1.5,1.0,2.5,0.255772955,2.050901389,2,10,pct,,0,2.5,1.0,0.2557729552557729,0.3478671107374387,0.3018200329966058,1.0
25,10,9,83,4.0,3.0,7.0,0.239787146,1.285223863,4,10,pct,10.0,1,7.0,3.5,0.2397871462397871,0.21799542107220238,0.22889128365599476,4.0
26,1,0,119,8.0,10.0,18.0,0.09047619,2.224611997,10,1,pct,1.0,1,18.0,9.5,0.09047619,0.09027571405149575,0.09037595202574787,9.0
26,1,0,136,9.0,9.0,18.0,0.085714286,2.24109607,9,1,pct,1.0,1,18.0,9.5,0.085714286,0.09094464484147566,0.08832946542073783,10.0
26,1,0,142,10.0,2.0,12.0,0.080952381,2.536538695,8,2,pct,2.0,0,12.0,8.0,0.080952381,0.10293383395359537,0.09194310747679768,8.0
26,1,0,18,7.0,1.0,8.0,0.095238095,2.549695651,7,2,pct,2.0,0,8.0,3.0,0.095238095,0.10346774890112143,0.09935292195056071,7.0
26,1,0,125,5.5,5.0,10.5,0.1,2.517493738,6,3,pct,3.0,0,10.5,6.0,0.1,0.10216098138668771,0.10108049069334385,6.0
26,1,0,52,5.5,3.0,8.5,0.1,2.532866453,5,3,pct,3.0,0,8.5,4.5,0.1,0.10278481278982975,0.10139240639491487,5.0
26,1,0,199,3.5,4.0,7.5,0.10952381,2.521492675,4,3,pct,3.0,0,7.5,1.5,0.10952381,0.10232325997441842,0.10592353498720922,3.0
26,1,0,275,3.5,8.0,11.5,0.10952381,2.487538983,3,4,pct,,0,11.5,7.0,0.10952381,0.10094540451282864,0.10523460725641431,4.0
26,1,0,139,1.5,7.0,8.5,0.114285714,2.515187076,2,4,pct,,0,8.5,4.5,0.114285714,0.10206737604813597,0.10817654502406798,2.0
26,1,0,2,1.5,6.0,7.5,0.114285714,2.515897948,1,4,pct,,0,7.5,1.5,0.114285714,0.10209622354041137,0.10819096877020568,1.0
26,2,1,142,8.0,7.0,15.0,0.110280374,2.092391436,8,2,pct,2.0,1,15.0,8.0,0.11028037411028037,0.11406288377848771,0.11217162894438404,8.0
26,2,1,18,3.0,8.0,11.0,0.130841121,2.003324907,7,2,pct,2.0,1,11.0,7.0,0.13084112113084112,0.10920758520906634,0.12002435316995373,7.0
26,2,1,125,6.5,2.0,8.5,0.117757009,2.390269303,6,3,pct,3.0,0,8.5,5.5,0.11775700911775701,0.1303011496876418,0.12402907940269942,6.0
26,2,1,52,4.5,3.0,7.5,0.123364486,2.382873899,5,3,pct,3.0,0,7.5,3.0,0.12336448612336448,0.1298980027943628,0.12663124445886365,3.0
26,2,1,199,1.5,5.0,6.5,0.138317757,2.357731461,4,3,pct,3.0,0,6.5,1.0,0.13831775713831776,0.12852740887290032,0.13342258300560905,1.0
26,2,1,275,4.5,4.0,8.5,0.123364486,2.363752674,3,4,pct,,0,8.5,5.5,0.12336448612336448,0.1288556442627074,0.12611006519303594,4.0
26,2,1,139,6.5,1.0,7.5,0.117757009,2.402506365,2,4,pct,,0,7.5,3.0,0.11775700911775701,0.1309682306920281,0.12436261990489256,5.0
26,2,1,2,1.5,6.0,7.5,0.138317757,2.351341919,1,4,pct,,0,7.5,3.0,0.13831775713831776,0.1281790947028055,0.13324842592056163,2.0
26,3,2,125,6.0,4.0,10.0,0.137440758,2.099272388,6,3,pct,3.0,1,10.0,5.5,0.13744075813744075,0.16313203814477514,0.15028639814110795,6.0
26,3,2,52,5.0,5.0,10.0,0.156398104,2.053619477,5,3,pct,3.0,1,10.0,5.5,0.1563981041563981,0.1595844030397532,0.15799125359807564,5.0
26,3,2,199,3.5,6.0,9.5,0.165876777,2.011282069,4,3,pct,3.0,1,9.5,4.0,0.1658767771658768,0.15629441185219373,0.16108559450903526,4.0
26,3,2,275,3.5,1.0,4.5,0.165876777,2.26754007,3,4,pct,,0,4.5,3.0,0.1658767771658768,0.1762079258073136,0.1710423514865952,3.0
26,3,2,139,2.0,2.0,4.0,0.180094787,2.234691397,2,4,pct,,0,4.0,1.5,0.18009478718009478,0.173655293282124,0.1768750402311094,2.0
26,3,2,2,1.0,3.0,4.0,0.194312796,2.202142138,1,4,pct,,0,4.0,1.5,0.1943127961943128,0.17112592787384037,0.18271936203407657,1.0
26,4,3,275,3.0,3.0,6.0,0.32748538,1.986162981,3,4,pct,,0,6.0,3.0,0.32748538,0.3290893737608467,0.3282873768804233,3.0
26,4,3,139,2.0,2.0,4.0,0.333333333,2.023139243,2,4,pct,,0,4.0,2.0,0.333333333,0.3352160083935546,0.3342746706967773,2.0
26,4,3,2,1.0,1.0,2.0,0.339181287,2.026027809,1,4,pct,,0,2.0,1.0,0.339181287,0.33569461784559873,0.3374379524227994,1.0
27,1,0,141,3.5,8.0,11.5,0.08627451,2.468142764,5,8,pct,8.0,0,11.5,5.0,0.08627451,0.07685841824639728,0.08156646412319864,4.0
27,1,0,90,10.0,4.0,14.0,0.070588235,2.522479462,3,9,pct,,0,14.0,7.0,0.070588235,0.07855047298566364,0.07456935399283182,9.0
27,1,0,208,8.0,12.0,20.0,0.076470588,2.452603222,11,3,pct,3.0,0,20.0,11.5,0.076470588,0.0763745140590812,0.0764225510295406,8.0
