celebrity_name,season,week,judge_score,placement,weeks_participated,results,fan_votes,data_source,fan_vote_rank,judge_score_rank,method1_total_rank,method1_pos,judge_share,fan_share,method2_total_share,method2_pos,eliminated_week,is_eliminated
Ally Brooke,28,2,20.0,3,11,3rd Place,26.63058353,rank,3.0,4.0,7.0,2.0,0.091324200913242,0.13168187960680386,0.22300608052004586,2.0,,0
Ally Brooke,28,3,24.0,3,11,3rd Place,24.08294613,rank,1.0,1.5,2.5,1.0,0.12121212121212122,0.17290422527455182,0.29411634648667306,1.0,,0
Ally Brooke,28,4,32.0,3,11,3rd Place,19.12225974,rank,3.0,2.5,5.5,3.0,0.11347517730496454,0.14609404464757247,0.259569221952537,3.0,,0
Ally Brooke,28,5,27.0,3,11,3rd Place,15.64480662,rank,2.0,1.0,3.0,1.0,0.12558139534883722,0.17730650728532235,0.30288790263415954,2.0,,0
Ally Brooke,28,6,25.0,3,11,3rd Place,9.176904378,rank,4.0,6.5,10.5,6.0,0.10964912280701754,0.12612078149315564,0.2357699043001732,5.0,,0
Ally Brooke,28,7,27.0,3,11,3rd Place,10.97368102,rank,3.0,2.0,5.0,2.0,0.13366336633663367,0.16411373139164714,0.2977770977282808,3.0,,0
Ally Brooke,28,8,30.0,3,11,3rd Place,8.314087366,rank,3.0,3.0,6.0,2.0,0.15544105882304174,0.15720304917160094,0.3126441079946427,2.0,,0
Ally Brooke,28,9,40.0,3,11,3rd Place,8.558835909,rank,3.0,1.0,4.0,1.0,0.19184652278177458,0.19396191124673096,0.3858084340285055,2.0,,0
Ally Brooke,28,10,29.5,3,11,3rd Place,8.214279636,rank,3.0,1.0,4.0,1.0,0.21454545454545454,0.22088314584926724,0.43542860039472175,3.0,,0
Ally Brooke,28,11,30.0,3,11,3rd Place,7.489760328,rank,3.0,1.0,4.0,1.5,0.2564102564102564,0.2480107368190912,0.5044209932293475,3.0,,0
Karamo Brown,28,1,17.0,8,7,Eliminated Week 7,14.96785138,rank,7.0,5.5,12.5,5.5,0.08629441624365482,0.06080629204226044,0.14710070828591526,6.0,7.0,0
Karamo Brown,28,2,19.0,8,7,Eliminated Week 7,10.8869276,rank,8.0,6.5,14.5,7.0,0.0867579908675799,0.05383325858767579,0.1405912494552557,8.0,7.0,0
Karamo Brown,28,3,16.0,8,7,Eliminated Week 7,6.709201326,rank,9.0,8.0,17.0,9.0,0.08080808080808081,0.04816890970154015,0.12897699050962097,9.0,7.0,0
Karamo Brown,28,4,28.0,8,7,Eliminated Week 7,7.173160646,rank,7.0,6.5,13.5,6.0,0.09929078014184398,0.05480293992078856,0.15409372006263253,7.0,7.0,0
Karamo Brown,28,5,21.0,8,7,Eliminated Week 7,4.682512604,rank,8.0,8.0,16.0,9.0,0.09767441860465116,0.0530680867651875,0.15074250536983866,8.0,7.0,0
Karamo Brown,28,6,25.0,8,7,Eliminated Week 7,5.359823432,rank,8.0,6.5,14.5,8.0,0.10964912280701754,0.07366156299173411,0.18331068579875165,8.0,7.0,0
Karamo Brown,28,7,24.5,8,7,Eliminated Week 7,1.668295512,rank,8.0,6.0,14.0,7.0,0.12128712871287128,0.024949713868961942,0.14623684258183323,8.0,7.0,1
Hannah Brown,28,1,20.0,1,11,1st Place,52.79092481,rank,1.0,2.0,3.0,1.0,0.10152284263959391,0.2144610010937904,0.3159838437333843,1.0,,0
Hannah Brown,28,2,24.0,1,11,1st Place,45.30745543,rank,1.0,1.0,2.0,1.0,0.1095890410958904,0.22403455352387808,0.3336235946197685,1.0,,0
Hannah Brown,28,3,21.0,1,11,1st Place,23.81222943,rank,2.0,5.0,7.0,2.0,0.10606060606060606,0.1709606067060547,0.27702121276666075,2.0,,0
Hannah Brown,28,4,32.0,1,11,1st Place,27.24500717,rank,1.0,2.5,3.5,1.0,0.11347517730496454,0.2081518266165656,0.3216270039215301,1.0,,0
Hannah Brown,28,5,25.0,1,11,1st Place,16.50663698,rank,1.0,4.0,5.0,2.0,0.11627906976744186,0.18707384635928093,0.30335291612672277,1.0,,0
Hannah Brown,28,6,24.0,1,11,1st Place,10.89085255,rank,2.0,8.0,10.0,5.0,0.10526315789473684,0.14967605394533698,0.25493921184007384,2.0,,0
Hannah Brown,28,7,26.0,1,11,1st Place,12.75205312,rank,2.0,4.0,6.0,3.0,0.12871287128712872,0.19070966402372205,0.31942253531085074,2.0,,0
Hannah Brown,28,8,30.9998,1,11,1st Place,12.37816171,rank,1.0,2.0,3.0,1.0,0.160621391176751,0.23404670630582328,0.39466809748257425,1.0,,0
Hannah Brown,28,9,35.5,1,11,1st Place,9.805929989,rank,1.0,4.0,5.0,2.0,0.17026378896882494,0.22222378632333178,0.3924875752921567,1.0,,0
Hannah Brown,28,10,27.0,1,11,1st Place,9.620879537,rank,2.0,3.5,5.5,3.0,0.19636363636363635,0.2587068169259732,0.45507045328960954,2.0,,0
Hannah Brown,28,11,29.0,1,11,1st Place,8.616454337,rank,1.0,3.0,4.0,1.5,0.24786324786324787,0.2853193019940149,0.5331825498572628,1.0,,0
Anne Heche,29,1,18.0,13,4,Eliminated Week 4,16.57903494,rank,12.0,8.0,20.0,11.0,0.06923076923076923,0.0365641911416557,0.10579496037242493,11.0,4.0,0
Anne Heche,29,2,18.0,13,4,Eliminated Week 4,13.11128729,rank,12.0,8.5,20.5,11.0,0.06593406593406594,0.03760351241043232,0.10353757834449825,12.0,4.0,0
Anne Heche,29,3,15.0,13,4,Eliminated Week 4,7.165287733,rank,13.0,13.0,26.0,13.0,0.05338078291814947,0.02860756808467544,0.08198835100282491,13.0,4.0,0
Anne Heche,29,4,21.0,13,4,Eliminated Week 4,2.788186367,rank,13.0,11.5,24.5,13.0,0.06976744186046512,0.013282004836565647,0.08304944669703077,13.0,4.0,1
Jesse Metcalfe,29,1,18.0,12,5,Eliminated Week 5,20.26159111,rank,10.0,8.0,18.0,10.0,0.06923076923076923,0.0446858754361315,0.11391664466690074,10.0,5.0,0
Jesse Metcalfe,29,2,20.0,12,5,Eliminated Week 5,18.21170204,rank,8.0,4.0,12.0,6.0,0.07326007326007326,0.05223163435664718,0.12549170761672046,7.0,5.0,0
Jesse Metcalfe,29,3,20.0,12,5,Eliminated Week 5,9.664744549,rank,12.0,9.0,21.0,12.0,0.0711743772241993,0.0385867041225926,0.1097610813467919,12.0,5.0,0
Jesse Metcalfe,29,4,21.0,12,5,Eliminated Week 5,8.229904281,rank,12.0,11.5,23.5,12.0,0.06976744186046512,0.039204563137695846,0.10897200499816095,12.0,5.0,0
Jesse Metcalfe,29,5,19.0,12,5,Eliminated Week 5,2.860337916,rank,12.0,11.5,23.5,12.0,0.06620209059233449,0.017715410535962876,0.08391750112829736,12.0,5.0,1
Chrishell Stause,29,1,13.0,8,8,Eliminated Week 8,14.82362841,rank,13.0,13.0,26.0,13.0,0.05,0.03269273420061432,0.08269273420061432,13.0,8.0,0
Chrishell Stause,29,2,18.0,8,8,Eliminated Week 8,17.92420848,rank,11.0,8.5,19.5,10.0,0.06593406593406594,0.05140709536117992,0.11734116129524585,10.0,8.0,0
Chrishell Stause,29,3,22.0,8,8,Eliminated Week 8,17.62673622,rank,5.0,5.0,10.0,4.0,0.07829181494661921,0.07037513011541537,0.1486669450620346,5.0,8.0,0
Chrishell Stause,29,4,22.0,8,8,Eliminated Week 8,10.61456805,rank,9.0,8.5,17.5,9.0,0.07308970099667775,0.050564318743817734,0.12365401974049547,9.0,8.0,0
Chrishell Stause,29,5,19.0,8,8,Eliminated Week 8,7.80768092,rank,11.0,11.5,22.5,11.0,0.06620209059233449,0.048356619704930104,0.1145587102972646,11.0,8.0,0
Chrishell Stause,29,6,24.0,8,8,Eliminated Week 8,7.637714473,rank,10.0,7.5,17.5,10.0,0.08955223880597014,0.05965525646375603,0.14920749526972618,9.0,8.0,0
Chrishell Stause,29,7,26.0,8,8,Eliminated Week 8,8.337958055,rank,7.0,6.0,13.0,6.0,0.1,0.07585851029495991,0.1758585102949599,7.0,8.0,0
Chrishell Stause,29,8,27.0,8,8,Eliminated Week 8,2.662117079,rank,8.0,5.5,13.5,8.0,0.12162184076007344,0.03303803112369415,0.1546598718837676,8.0,8.0,1
Skai Jackson,29,1,21.0,5,10,Eliminated Week 10,62.53881654,rank,1.0,1.5,2.5,1.0,0.08076923076923077,0.13792607651875174,0.21869530728798253,1.0,10.0,0
Skai Jackson,29,2,15.0,5,10,Eliminated Week 10,17.96835137,rank,10.0,14.5,24.5,12.0,0.054945054945054944,0.05153369831596479,0.10647875326101974,11.0,10.0,0
Skai Jackson,29,3,18.0,5,10,Eliminated Week 10,16.17252069,rank,8.0,11.5,19.5,11.0,0.06405693950177936,0.06456914278671817,0.12862608228849753,10.0,10.0,0
Skai Jackson,29,4,28.0,5,10,Eliminated Week 10,28.07733183,rank,1.0,1.0,2.0,1.0,0.09302325581395349,0.13375119453193945,0.22677445034589294,1.0,10.0,0
Skai Jackson,29,5,24.0,5,10,Eliminated Week 10,16.51982969,rank,4.0,7.0,11.0,5.0,0.08362369337979095,0.10231503183784608,0.18593872521763705,5.0,10.0,0
Skai Jackson,29,6,18.0,5,10,Eliminated Week 10,9.546004648,rank,6.0,11.0,17.0,8.5,0.06716417910447761,0.07456017863639337,0.141724357740871,10.0,10.0,0
Skai Jackson,29,7,27.0,5,10,Eliminated Week 10,15.98364244,rank,3.0,3.0,6.0,3.0,0.10384615384615385,0.145418734009894,0.24926488785604783,3.0,10.0,0
Skai Jackson,29,8,26.9998,5,10,Eliminated Week 10,10.3347583,rank,6.0,7.0,13.0,7.0,0.1216209398575493,0.12825884671440346,0.24987978657195276,6.0,10.0,0
Skai Jackson,29,9,28.9998,5,10,Eliminated Week 10,11.63922869,rank,3.0,3.5,6.5,3.5,0.15025865392188154,0.1667177591435722,0.31697641306545377,3.0,10.0,0
Skai Jackson,29,10,28.5,5,10,Eliminated Week 10,4.412451398,rank,5.0,4.5,9.5,5.0,0.16379310344827586,0.0734398956190863,0.23723299906736217,5.0,10.0,1
Justina Machado,29,1,21.0,4,11,4th Place,54.52374832,rank,4.0,1.5,5.5,2.5,0.08076923076923077,0.12024926435989577,0.20101849512912656,3.0,11.0,0
Justina Machado,29,2,21.0,4,11,4th Place,37.45755159,rank,4.0,2.5,6.5,3.0,0.07692307692307693,0.10742923062583383,0.18435230754891074,3.0,11.0,0
Justina Machado,29,3,19.0,4,11,4th Place,15.79171334,rank,9.0,10.0,19.0,10.0,0.06761565836298933,0.06304876110796197,0.1306644194709513,8.0,11.0,0
Justina Machado,29,4,24.0,4,11,4th Place,21.4659667,rank,4.0,5.0,9.0,4.0,0.07973421926910298,0.10225682074391876,0.18199104001302174,4.0,11.0,0
Justina Machado,29,5,24.0,4,11,4th Place,13.96371924,rank,6.0,7.0,13.0,7.0,0.08362369337979095,0.0864838442904882,0.17010753767027914,6.0,11.0,0
Justina Machado,29,6,27.0,4,11,4th Place,17.61343974,rank,2.0,2.5,4.5,2.0,0.10074626865671642,0.13757181793232143,0.23831808658903786,2.0,11.0,0
Justina Machado,29,7,26.0,4,11,4th Place,11.43209811,rank,4.0,6.0,10.0,5.0,0.1,0.10400891038908287,0.20400891038908286,5.0,11.0,0
Justina Machado,29,8,28.9998,4,11,4th Place,10.65584606,rank,5.0,3.0,8.0,4.0,0.13062996509903624,0.13224368550755752,0.26287365060659373,4.0,11.0,0
Justina Machado,29,9,25.9998,4,11,4th Place,8.464846588,rank,6.0,5.0,11.0,5.5,0.13471454803957736,0.12124860609173863,0.255963154131316,6.0,11.0,0
Justina Machado,29,10,29.0,4,11,4th Place,10.43502226,rank,4.0,3.0,7.0,3.0,0.16666666666666666,0.17367827459914884,0.3403449412658155,4.0,11.0,0
Justina Machado,29,11,30.0,4,11,4th Place,9.99459431,rank,4.0,2.0,6.0,3.5,0.25316455696202533,0.21431729300666383,0.46748184996868913,4.0,11.0,1
Charles Oakley,29,1,12.0,15,2,Eliminated Week 2,8.270507549,rank,14.0,14.0,28.0,14.0,0.046153846153846156,0.01824017018810519,0.06439401634195135,14.0,2.0,0
Charles Oakley,29,2,15.0,15,2,Eliminated Week 2,3.610432342,rank,15.0,14.5,29.5,15.0,0.054945054945054944,0.010354813709480026,0.06529986865453496,15.0,2.0,1
Veron Davis,29,1,17.0,11,6,Eliminated Week 6,16.91203317,rank,11.0,11.0,22.0,12.0,0.06538461538461539,0.037298601255128384,0.10268321663974378,12.0,6.0,0
Veron Davis,29,2,18.0,11,6,Eliminated Week 6,18.11578879,rank,9.0,8.5,17.5,9.0,0.06593406593406594,0.051956552665053814,0.11789061859911976,9.0,6.0,0
Veron Davis,29,3,22.0,11,6,Eliminated Week 6,16.43604427,rank,7.0,5.0,12.0,6.0,0.07829181494661921,0.06562126644702107,0.14391308139364029,7.0,6.0,0
Veron Davis,29,4,22.0,11,6,Eliminated Week 6,10.51026341,rank,10.0,8.5,18.5,10.0,0.07308970099667775,0.05006744566913627,0.12315714666581401,10.0,6.0,0
Veron Davis,29,5,21.0,11,6,Eliminated Week 6,8.009079264,rank,10.0,10.0,20.0,10.0,0.07317073170731707,0.04960397384629411,0.12277470555361117,10.0,6.0,0
Veron Davis,29,6,21.0,11,6,Eliminated Week 6,2.929355218,rank,11.0,10.0,21.0,11.0,0.07835820895522388,0.02288006934810064,0.10123827830332452,11.0,6.0,1
Johnny Weir,29,1,18.0,6,10,Eliminated Week 10,28.45295651,rank,6.0,8.0,14.0,5.5,0.06923076923076923,0.06275150176967158,0.1319822710004408,6.0,10.0,0
Johnny Weir,29,2,18.0,6,10,Eliminated Week 10,21.86280749,rank,5.0,8.5,13.5,7.0,0.06593406593406594,0.06270309959603575,0.12863716553010168,5.0,10.0,0
Johnny Weir,29,3,24.0,6,10,Eliminated Week 10,25.4686752,rank,3.0,1.5,4.5,2.0,0.08540925266903915,0.1016842431120951,0.18709349578113427,3.0,10.0,0
Johnny Weir,29,4,24.0,6,10,Eliminated Week 10,17.6288919,rank,6.0,5.0,11.0,5.0,0.07973421926910298,0.08397825563254141,0.1637124749016444,6.0,10.0,0
Johnny Weir,29,5,29.0,6,10,Eliminated Week 10,16.24731156,rank,5.0,1.0,6.0,3.0,0.10104529616724739,0.1006271995980126,0.20167249576525997,4.0,10.0,0
Johnny Weir,29,6,22.0,6,10,Eliminated Week 10,8.668004001,rank,8.0,9.0,17.0,8.5,0.08208955223880597,0.06770245255128149,0.14979200479008747,8.0,10.0,0
Johnny Weir,29,7,27.0,6,10,Eliminated Week 10,11.04529967,rank,6.0,3.0,9.0,4.0,0.10384615384615385,0.1004898289486073,0.20433598279476115,4.0,10.0,0
Johnny Weir,29,8,30.0,6,10,Eliminated Week 10,11.19644918,rank,4.0,1.5,5.5,2.0,0.13513537862230382,0.13895280542005786,0.2740881840423617,2.0,10.0,0
Johnny Weir,29,9,30.0,6,10,Eliminated Week 10,9.592345541,rank,5.0,1.5,6.5,3.5,0.15544105882304174,0.13739865382148075,0.29283971264452247,4.0,10.0,0
Johnny Weir,29,10,28.5,6,10,Eliminated Week 10,3.923076048,rank,6.0,4.5,10.5,6.0,0.16379310344827586,0.06529483715139554,0.2290879405996714,6.0,10.0,1
Nev Schulman,29,1,20.0,2,11,2nd Place,60.06219983,rank,2.0,3.5,5.5,2.5,0.07692307692307693,0.13246402839008917,0.2093871053131661,2.0,,0
Nev Schulman,29,2,21.0,2,11,2nd Place,49.8008248,rank,2.0,2.5,4.5,2.0,0.07692307692307693,0.14283005871169235,0.21975313563476928,2.0,,0
Nev Schulman,29,3,24.0,2,11,2nd Place,41.34361404,rank,1.0,1.5,2.5,1.0,0.08540925266903915,0.16506528385017796,0.25047453651921714,1.0,,0
Nev Schulman,29,4,24.0,2,11,2nd Place,27.00918846,rank,3.0,5.0,8.0,3.0,0.07973421926910298,0.1286629100562678,0.20839712932537077,3.0,,0
Nev Schulman,29,5,26.0,2,11,2nd Place,21.81009491,rank,2.0,3.5,5.5,2.0,0.09059233449477352,0.13508011868027284,0.22567245317504636,2.0,,0
Nev Schulman,29,6,26.0,2,11,2nd Place,16.38607644,rank,4.0,5.0,9.0,4.0,0.09701492537313433,0.12798535424681232,0.22500027961994665,3.0,,0
Nev Schulman,29,7,30.0,2,11,2nd Place,17.53262336,rank,2.0,1.0,3.0,1.0,0.11538461538461539,0.15951131930373025,0.2748959346883456,2.0,,0
Nev Schulman,29,8,30.0,2,11,2nd Place,14.88098843,rank,1.0,1.5,2.5,1.0,0.13513537862230382,0.184679540498028,0.31981491912033183,1.0,,0
Nev Schulman,29,9,28.9998,2,11,2nd Place,12.42589415,rank,2.0,3.5,5.5,2.0,0.15025865392188154,0.17798578266814885,0.3282444365900304,2.0,,0
Nev Schulman,29,10,30.0,2,11,2nd Place,13.43274281,rank,3.0,1.5,4.5,2.0,0.1724137931034483,0.22357169311634242,0.3959854862197907,2.0,,0
Nev Schulman,29,11,30.0,2,11,2nd Place,11.56170796,rank,3.0,2.0,5.0,2.0,0.25316455696202533,0.24792141388286099,0.5010859708448863,2.0,,0
AJ McLean,29,1,18.0,7,9,Eliminated Week 9,24.89062144,rank,7.0,8.0,15.0,7.0,0.06923076923076923,0.05489495879949894,0.12412572803026817,7.0,9.0,0
AJ McLean,29,2,19.0,7,9,Eliminated Week 9,20.27350985,rank,6.0,5.0,11.0,4.0,0.0695970695970696,0.05814495269499177,0.12774202229206139,6.0,9.0,0
AJ McLean,29,3,21.0,7,9,Eliminated Week 9,13.86899504,rank,10.0,7.5,17.5,8.0,0.07473309608540925,0.055372266216964484,0.13010536230237374,9.0,9.0,0
AJ McLean,29,4,24.0,7,9,Eliminated Week 9,14.29462066,rank,7.0,5.0,12.0,6.0,0.07973421926910298,0.06809488167294779,0.14782910094205076,7.0,9.0,0
AJ McLean,29,5,24.0,7,9,Eliminated Week 9,10.45915503,rank,7.0,7.0,14.0,8.0,0.08362369337979095,0.06477843900165643,0.1484021323814474,8.0,9.0,0
AJ McLean,29,6,27.0,7,9,Eliminated Week 9,11.64231923,rank,5.0,2.5,7.5,3.0,0.10074626865671642,0.09093368729006278,0.1916799559467792,5.0,9.0,0
AJ McLean,29,7,26.0,7,9,Eliminated Week 9,8.201010852,rank,8.0,6.0,14.0,7.5,0.1,0.07461256845403019,0.1746125684540302,8.0,9.0,0
AJ McLean,29,8,27.0,7,9,Eliminated Week 9,7.177202638,rank,7.0,5.5,12.5,6.0,0.12162184076007344,0.08907220723153768,0.21069404799161112,7.0,9.0,0
AJ McLean,29,9,24.9998,7,9,Eliminated Week 9,3.007388679,rank,7.0,6.0,13.0,7.0,0.12953317941214265,0.04307717588429202,0.17261035529643468,7.0,9.0,1
Nelly,29,1,16.0,3,11,3rd Place,35.81352993,rank,5.0,12.0,17.0,9.0,0.06153846153846154,0.07898486000886172,0.14052332154732328,5.0,,0
Nelly,29,2,18.0,3,11,3rd Place,38.90047762,rank,3.0,8.5,11.5,5.0,0.06593406593406594,0.11156757994854481,0.17750164588261075,4.0,,0
Nelly,29,3,18.0,3,11,3rd Place,22.36948676,rank,4.0,11.5,15.5,7.0,0.06405693950177936,0.08931066544036938,0.15336760494214874,4.0,,0
Nelly,29,4,21.0,3,11,3rd Place,20.76184621,rank,5.0,11.5,16.5,8.0,0.06976744186046512,0.09890262180499791,0.16867006366546303,5.0,,0
Nelly,29,5,24.0,3,11,3rd Place,21.74168333,rank,3.0,7.0,10.0,4.0,0.08362369337979095,0.13465641376822918,0.21828010714802012,3.0,,0
Nelly,29,6,24.0,3,11,3rd Place,16.47788653,rank,3.0,7.5,10.5,6.0,0.08955223880597014,0.12870244762393082,0.21825468642990098,4.0,,0
Nelly,29,7,27.0,3,11,3rd Place,19.97805888,rank,1.0,3.0,4.0,2.0,0.10384615384615385,0.18175982359529813,0.285605977441452,1.0,,0
Nelly,29,8,24.0,3,11,3rd Place,12.08021785,rank,2.0,8.0,10.0,5.0,0.10810830289784307,0.14992075910471464,0.2580290620025577,5.0,,0
Nelly,29,9,24.0,3,11,3rd Place,11.52650847,rank,4.0,7.0,11.0,5.5,0.1243528470584334,0.16510317943308706,0.28945602649152047,5.0,,0
Nelly,29,10,28.0,3,11,3rd Place,13.87538671,rank,2.0,6.0,8.0,4.0,0.16091954022988506,0.23093896334330966,0.39185850357319474,3.0,,0
Nelly,29,11,28.5,3,11,3rd Place,11.892175,rank,2.0,4.0,6.0,3.5,0.24050632911392406,0.25500772466686766,0.4955140537807917,3.0,,0
Kaitlyn Bristowe,29,1,20.0,1,11,1st Place,56.13994328,rank,3.0,3.5,6.5,4.0,0.07692307692307693,0.12381369749207062,0.20073677441514753,4.0,,0
Kaitlyn Bristowe,29,2,22.0,1,11,1st Place,53.42068366,rank,1.0,1.0,2.0,1.0,0.08058608058608059,0.15321190791957615,0.23379798850565675,1.0,,0
Kaitlyn Bristowe,29,3,23.0,1,11,1st Place,32.82363388,rank,2.0,3.0,5.0,3.0,0.08185053380782918,0.13104907660357307,0.21289961041140226,2.0,,0
Kaitlyn Bristowe,29,4,25.0,1,11,1st Place,27.4136565,rank,2.0,2.0,4.0,2.0,0.08305647840531562,0.13058966306212816,0.21364614146744376,2.0,,0
Kaitlyn Bristowe,29,5,27.0,1,11,1st Place,22.38206737,rank,1.0,2.0,3.0,1.0,0.09407665505226481,0.13862261164499728,0.2326992666972621,1.0,,0
Kaitlyn Bristowe,29,6,27.0,1,11,1st Place,19.98818488,rank,1.0,2.5,3.5,1.0,0.10074626865671642,0.15612004081543132,0.2568663094721477,1.0,,0
Kaitlyn Bristowe,29,7,24.0,1,11,1st Place,11.34318274,rank,5.0,9.0,14.0,7.5,0.09230769230769231,0.10319996082780744,0.19550765313549975,6.0,,0
Kaitlyn Bristowe,29,8,28.0,1,11,1st Place,11.58977294,rank,3.0,4.0,7.0,3.0,0.1261263533808169,0.14383412440000662,0.26996047778082355,3.0,,0
Kaitlyn Bristowe,29,9,30.0,1,11,1st Place,13.15775821,rank,1.0,1.5,2.5,1.0,0.15544105882304174,0.18846884295768054,0.3439099017807223,1.0,,0
Kaitlyn Bristowe,29,10,30.0,1,11,1st Place,14.00380538,rank,1.0,1.5,2.5,1.0,0.1724137931034483,0.23307633617071724,0.4054901292741655,1.0,,0
Kaitlyn Bristowe,29,11,30.0,1,11,1st Place,13.18609043,rank,1.0,2.0,3.0,1.0,0.25316455696202533,0.28275356844360755,0.5359181254056329,1.0,,0
Carole Baskin,29,1,11.0,14,3,Eliminated Week 3,7.928999414,rank,15.0,15.0,30.0,15.0,0.04230769230769231,0.017486991925934864,0.059794684233627174,15.0,3.0,0
Carole Baskin,29,2,16.0,14,3,Eliminated Week 3,8.256746647,rank,14.0,12.5,26.5,14.0,0.05860805860805861,0.023680563787742304,0.08228862239580091,14.0,3.0,0
Carole Baskin,29,3,12.0,14,3,Eliminated Week 3,3.560757161,rank,14.0,14.0,28.0,14.0,0.042704626334519574,0.014216400891643456,0.05692102722616303,14.0,3.0,1
Monica Aldama,29,1,19.0,10,7,Eliminated Week 7,22.31304223,rank,9.0,5.0,14.0,5.5,0.07307692307692308,0.04921024317773442,0.12228716625465749,8.0,7.0,0
Monica Aldama,29,2,16.0,10,7,Eliminated Week 7,10.65400697,rank,13.0,12.5,25.5,13.0,0.05860805860805861,0.030555968644115295,0.0891640272521739,13.0,7.0,0
Monica Aldama,29,3,21.0,10,7,Eliminated Week 7,11.23327159,rank,11.0,7.5,18.5,9.0,0.07473309608540925,0.04484908266063839,0.11958217874604764,11.0,7.0,0
Monica Aldama,29,4,24.0,10,7,Eliminated Week 7,11.60779017,rank,8.0,5.0,13.0,7.0,0.07973421926910298,0.05529570297184483,0.13502992224094781,8.0,7.0,0
Monica Aldama,29,5,26.0,10,7,Eliminated Week 7,9.848514577,rank,8.0,3.5,11.5,6.0,0.09059233449477352,0.06099645707069309,0.15158879156546662,7.0,7.0,0
Monica Aldama,29,6,27.0,10,7,Eliminated Week 7,9.276183197,rank,7.0,2.5,9.5,5.0,0.10074626865671642,0.07245270683763348,0.1731989754943499,6.0,7.0,0
Monica Aldama,29,7,22.0,10,7,Eliminated Week 7,3.223902705,rank,9.0,10.0,19.0,10.0,0.08461538461538462,0.02933097707184275,0.11394636168722737,10.0,7.0,1
Jeannie Mai,29,1,18.0,9,7,Withdrew,23.91206563,rank,8.0,8.0,16.0,8.0,0.06923076923076923,0.05273680533585604,0.12196757456662527,9.0,7.0,0
Jeannie Mai,29,2,18.0,9,7,Withdrew,19.10349902,rank,7.0,8.5,15.5,8.0,0.06593406593406594,0.054789331252709635,0.12072339718677558,8.0,7.0,0
Jeannie Mai,29,3,22.0,9,7,Withdrew,16.94277715,rank,6.0,5.0,11.0,5.0,0.07829181494661921,0.06764440856015354,0.14593622350677277,6.0,7.0,0
Jeannie Mai,29,4,21.0,9,7,Withdrew,9.51988693,rank,11.0,11.5,22.5,11.0,0.06976744186046512,0.04534961713619844,0.11511705899666355,11.0,7.0,0
Jeannie Mai,29,5,24.0,9,7,Withdrew,9.810962585,rank,9.0,7.0,16.0,9.0,0.08362369337979095,0.06076388002061731,0.14438757340040825,9.0,7.0,0
Jeannie Mai,29,6,25.0,9,7,Withdrew,7.865703116,rank,9.0,6.0,15.0,7.0,0.09328358208955224,0.06143598825427641,0.15471957034382866,7.0,7.0,0
Jeannie Mai,29,7,25.0,9,7,Withdrew,2.836826343,rank,10.0,8.0,18.0,9.0,0.09615384615384616,0.0258093671047472,0.12196321325859336,9.0,7.0,1
Martin Kove,30,1,13.0,15,2,Eliminated Week 2,8.02229107,rank,15.0,15.0,30.0,15.0,0.03551912568306011,0.01300117222388132,0.04852029790694143,15.0,2.0,0
Martin Kove,30,2,15.0,15,2,Eliminated Week 2,4.739177194,rank,15.0,15.0,30.0,15.0,0.03896103896103896,0.010286520744471823,0.049247559705510785,15.0,2.0,1
Brian Austin Green,30,1,24.0,13,4,Eliminated Week 4,27.85232713,rank,10.0,10.5,20.5,12.0,0.06557377049180328,0.04513833999456369,0.11071211048636698,12.0,4.0,0
Brian Austin Green,30,2,23.0,13,4,Eliminated Week 4,15.22920955,rank,12.0,13.0,25.0,13.0,0.05974025974025974,0.033055438432712754,0.0927956981729725,12.0,4.0,0
Brian Austin Green,30,3,19.0,13,4,Eliminated Week 4,15.87231143,rank,11.0,12.5,23.5,14.0,0.06375838926174497,0.045186949908850554,0.10894533917059553,13.0,4.0,0
Brian Austin Green,30,4,26.0,13,4,Eliminated Week 4,6.990085471,rank,12.0,13.0,25.0,12.5,0.06235011990407674,0.02638397430411888,0.08873409420819561,13.0,4.0,1
Melora Hardin,30,1,26.0,6,9,Eliminated Week 9,30.92754721,rank,6.0,5.5,11.5,4.5,0.07103825136612021,0.0501221364608789,0.12116038782699912,5.0,9.0,0
Melora Hardin,30,2,27.0,6,9,Eliminated Week 9,22.90984332,rank,9.0,6.0,15.0,9.0,0.07012987012987013,0.04972647548653342,0.11985634561640354,9.0,9.0,0
Melora Hardin,30,3,23.0,6,9,Eliminated Week 9,21.09984786,rank,8.0,4.0,12.0,4.0,0.07718120805369127,0.060069245272752786,0.13725045332644406,8.0,9.0,0
Melora Hardin,30,4,36.5,6,9,Eliminated Week 9,21.63324169,rank,6.0,1.0,7.0,2.0,0.08752997601918465,0.08165435104216241,0.16918432706134706,6.0,9.0,0
Melora Hardin,30,5,36.0,6,9,Eliminated Week 9,14.88523222,rank,8.0,5.0,13.0,6.0,0.09350649350649351,0.0688975302476024,0.1624040237540959,7.0,9.0,0
Melora Hardin,30,6,34.0,6,9,Eliminated Week 9,8.967100401,rank,9.0,8.5,17.5,9.0,0.09340659340659341,0.04500497117809743,0.13841156458469084,9.0,9.0,0
Melora Hardin,30,7,38.0,6,9,Eliminated Week 9,10.77321929,rank,8.0,3.5,11.5,7.0,0.1162079510703364,0.06949002827802243,0.18569797934835883,8.0,9.0,0
