contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,implied_audience_score,audience_lower_95,audience_upper_95,implied_total_score
263,21,24,9,4,258,week6_score_sum,0.387100885,5,1745,44.84888285,2.002267688,213.7694944,45.59023616
264,21,24,10,2,70,week6_score_sum,-1.161302654,5,1746,54.53731242,4.958301176,239.565656,52.31325252
265,21,24,10,1,233,week6_score_sum,0.60830139,5,1747,48.10238325,1.705740741,227.8753887,49.26736701
268,21,24,10,3,221,week6_score_sum,1.050702401,5,1748,46.95831827,1.126263158,235.9043287,48.97056295
269,21,24,7,6,214,week6_score_sum,-1.382503159,5,1749,50.16677095,4.819017194,223.7413282,47.51908059
261,21,24,7,7,207,week7_score_sum,-0.038014296,6,1750,5.766418384,0.026873503,22.66788245,5.693615595
262,21,24,8,5,32,week7_score_sum,-1.368514658,6,1751,52.20190129,5.79567281,225.2695302,49.58100089
263,21,24,9,4,258,week7_score_sum,0.760285921,6,1752,45.67275369,1.677651517,206.7795692,47.12880946
264,21,24,10,2,70,week7_score_sum,-1.102414586,6,1753,53.69608866,5.71681241,234.7064349,51.58480779
265,21,24,10,1,233,week7_score_sum,0.760285921,6,1754,47.38410831,1.703915816,210.0833898,48.84016408
268,21,24,10,3,221,week7_score_sum,1.558586139,6,1755,45.49547851,1.054445109,209.9327754,48.48039284
269,21,24,7,6,214,week7_score_sum,-0.570214441,6,1756,6.063547976,0.025267085,23.12279445,4.971506146
262,21,24,8,5,32,week8_score_sum,-1.580231173,7,1757,5.642836454,0.024490557,22.04096375,2.616468796
263,21,24,9,4,258,week8_score_sum,0.294619371,7,1758,36.97044653,0.471143768,173.7628696,37.53468456
264,21,24,10,2,70,week8_score_sum,-0.642805901,7,1759,42.92602564,0.528259058,197.0794961,41.69496083
265,21,24,10,1,233,week8_score_sum,0.696373059,7,1760,40.24848243,0.282095639,203.1955891,41.58213597
268,21,24,10,3,221,week8_score_sum,1.232044643,7,1761,38.90363494,0.273524496,192.4958843,41.26317583
263,21,24,9,4,258,week9_score_sum,1.170328264,8,1762,6.40382863,0.023153784,29.62155905,8.645173864
264,21,24,10,2,70,week9_score_sum,-1.583385299,8,1763,50.69879916,5.029001765,220.6117863,47.6663909
265,21,24,10,1,233,week9_score_sum,0.344214195,8,1764,45.06776393,1.790869469,207.8814287,45.72698311
268,21,24,10,3,221,week9_score_sum,0.068842839,8,1765,44.66788909,2.255525347,207.0886995,44.79973293
264,21,24,10,2,70,week10_score_sum,-1.408371135,9,1766,32.85307691,0.156118993,170.2289648,30.15584569
265,21,24,10,1,233,week10_score_sum,0.815397341,9,1767,32.65115796,0.145227725,168.3445126,34.21275994
268,21,24,10,3,221,week10_score_sum,0.592973794,9,1768,31.82688817,0.135160042,164.4357272,32.9625174
270,22,25,5,10,249,week1_score_sum,-0.1600461,0,1769,59.50155829,0.197003722,310.4424864,59.19504723
271,22,25,10,3,93,week1_score_sum,0.25607376,0,1770,64.32628942,0.249545444,347.4732848,64.81670713
272,22,25,10,1,138,week1_score_sum,1.504433339,0,1771,62.67855347,0.342075116,333.016887,65.55975749
273,22,25,4,11,75,week1_score_sum,-0.1600461,0,1772,58.00428781,0.253139046,311.1763129,57.69777675
274,22,25,7,8,218,week1_score_sum,0.67219362,0,1773,59.76614626,0.305176924,311.1712541,61.05349273
275,22,25,8,6,269,week1_score_sum,-1.408405679,0,1774,57.39077068,0.19732824,318.3289546,54.69347331
276,22,25,9,5,283,week1_score_sum,0.25607376,0,1775,59.75466798,0.249245465,317.9766875,60.24508569
277,22,25,2,13,22,week1_score_sum,-1.824525539,0,1776,53.62039714,0.268655724,291.8441796,50.126171
278,22,25,10,2,167,week1_score_sum,1.504433339,0,1777,63.77461636,0.252675854,346.2516156,66.65582038
279,22,25,2,12,72,week1_score_sum,-0.57616596,0,1778,55.25861194,0.252291838,297.4772801,54.1551721
280,22,25,6,9,213,week1_score_sum,-0.1600461,0,1779,56.81089602,0.285910038,303.3517148,56.50438496
281,22,25,10,4,83,week1_score_sum,-0.992285819,0,1780,67.49024608,0.323422532,350.485865,65.58987748
282,22,25,7,7,279,week1_score_sum,1.088313479,0,1781,57.2668752,0.22758281,305.4324015,59.35115044
270,22,25,5,10,249,week2_score_sum,0.687620919,1,1782,57.72876557,0.843747471,290.7302147,59.04565752
271,22,25,10,3,93,week2_score_sum,1.393337125,1,1783,61.70478484,0.815154878,319.59767,64.37322379
272,22,25,10,1,138,week2_score_sum,1.393337125,1,1784,61.28705041,0.67990194,322.528987,63.95548936
273,22,25,4,11,75,week2_score_sum,-0.959050229,1,1785,64.39696403,3.008384309,309.3693984,62.56024632
274,22,25,7,8,218,week2_score_sum,-0.723811493,1,1786,63.20004398,2.882689155,316.9571912,61.81384193
275,22,25,8,6,269,week2_score_sum,-0.723811493,1,1787,62.89218992,2.645076265,303.5239947,61.50598787
276,22,25,9,5,283,week2_score_sum,0.452382183,1,1788,62.03718268,1.089068666,311.4413603,62.90355896
277,22,25,2,13,22,week2_score_sum,-1.90000517,1,1789,4.56155301,0.015885568,16.37033448,0.922772625
278,22,25,10,2,167,week2_score_sum,0.687620919,1,1790,62.00841173,1.009007212,308.3930431,63.32530368
279,22,25,2,12,72,week2_score_sum,-0.253334023,1,1791,3.578797391,0.009612886,14.58351248,3.093626672
280,22,25,6,9,213,week2_score_sum,-0.959050229,1,1792,61.67450595,2.848578146,310.847364,59.83778823
281,22,25,10,4,83,week2_score_sum,-0.253334023,1,1793,65.53484693,2.056052853,327.6082902,65.04967621
282,22,25,7,7,279,week2_score_sum,1.158098389,1,1794,56.74213211,0.812003529,281.8295668,58.9600554
270,22,25,5,10,249,week3_score_sum,-1.497861724,2,1795,44.94281257,0.243724592,228.7396703,42.07419413
271,22,25,10,3,93,week3_score_sum,-0.55634864,2,1796,51.27009785,0.219350332,260.6214077,50.20461101
272,22,25,10,1,138,week3_score_sum,1.326677527,2,1797,49.59212158,0.24060291,264.8811339,52.13289791
273,22,25,4,11,75,week3_score_sum,-0.55634864,2,1798,45.9671305,0.190287595,242.555222,44.90164365
274,22,25,7,8,218,week3_score_sum,-0.55634864,2,1799,45.72723361,0.227536401,247.3491311,44.66174677
275,22,25,8,6,269,week3_score_sum,-0.55634864,2,1800,47.04941384,0.299229858,243.9673289,45.98392699
276,22,25,9,5,283,week3_score_sum,-0.085592099,2,1801,46.73360434,0.254345973,241.8188895,46.56968328
278,22,25,10,2,167,week3_score_sum,2.26819061,2,1802,51.13988136,0.210810381,255.7186015,55.48378928
280,22,25,6,9,213,week3_score_sum,-0.55634864,2,1803,46.65183874,0.187320271,246.6427421,45.58635189
281,22,25,10,4,83,week3_score_sum,0.385164443,2,1804,51.79923212,0.181542924,270.6306848,52.53687686
282,22,25,7,7,279,week3_score_sum,0.385164443,2,1805,46.91099382,0.252654812,246.7960813,47.64863856
270,22,25,5,10,249,week4_score_sum,-0.339950052,3,1806,46.5697532,0.733885736,220.1448548,45.91870046
271,22,25,10,3,93,week4_score_sum,-0.339950052,3,1807,51.10267386,0.874338023,255.3827114,50.45162112
272,22,25,10,1,138,week4_score_sum,2.33108607,3,1808,48.50537288,0.253006425,248.3397943,52.96973455
273,22,25,4,11,75,week4_score_sum,-0.874157276,3,1809,3.049924788,0.010356863,12.14868145,1.375789159
274,22,25,7,8,218,week4_score_sum,-0.339950052,3,1810,47.36742721,0.803498984,228.997769,46.71637447
275,22,25,8,6,269,week4_score_sum,-0.339950052,3,1811,47.88634655,0.844590986,228.2889714,47.23529381
276,22,25,9,5,283,week4_score_sum,1.262671621,3,1812,45.65174315,0.304302507,228.100902,48.06993905
278,22,25,10,2,167,week4_score_sum,0.728464397,3,1813,48.46265991,0.440652408,255.3678796,49.85777293
280,22,25,6,9,213,week4_score_sum,-1.4083645,3,1814,49.28377947,1.691337353,243.3338223,46.58656096
281,22,25,10,4,83,week4_score_sum,-0.339950052,3,1815,52.26129348,0.738080861,265.6808784,51.61024073
282,22,25,7,7,279,week4_score_sum,-0.339950052,3,1816,47.20488505,0.623546912,229.1604098,46.5538323
270,22,25,5,10,249,week5_score_sum,-0.880365797,4,1817,3.165791523,0.010615494,12.58137092,1.479765693
271,22,25,10,3,93,week5_score_sum,1.215743244,4,1818,45.55411398,0.37882114,224.7773865,47.88243536
272,22,25,10,1,138,week5_score_sum,1.634965052,4,1819,44.10856476,0.3099004,210.6337504,47.23975559
274,22,25,7,8,218,week5_score_sum,0.377299627,4,1820,43.59965972,0.442309685,216.8186417,44.32224222
275,22,25,8,6,269,week5_score_sum,-0.461143989,4,1821,44.49406082,0.735063374,215.9733737,43.61090443
276,22,25,9,5,283,week5_score_sum,0.377299627,4,1822,43.33092683,0.495398072,214.0848377,44.05350932
278,22,25,10,2,167,week5_score_sum,0.796521435,4,1823,44.16112454,0.426590677,218.3147667,45.68657649
280,22,25,6,9,213,week5_score_sum,-1.718809413,4,1824,46.84514168,1.634443437,218.5116332,43.55337696
281,22,25,10,4,83,week5_score_sum,-0.461143989,4,1825,47.69549051,0.762210651,232.6260394,46.81233412
282,22,25,7,7,279,week5_score_sum,-0.880365797,4,1826,44.34487588,0.891602689,221.8938459,42.65885005
271,22,25,10,3,93,week6_score_sum,-0.678400525,5,1827,43.46074924,0.657916213,210.8369321,42.16151566
272,22,25,10,1,138,week6_score_sum,1.130667542,5,1828,40.56823545,0.272311317,201.2345307,42.73362475
274,22,25,7,8,218,week6_score_sum,0.452267017,5,1829,38.50114771,0.304306635,187.2241739,39.36730343
275,22,25,8,6,269,week6_score_sum,0.678400525,5,1830,38.67535709,0.208286787,191.104388,39.97459067
276,22,25,9,5,283,week6_score_sum,-0.678400525,5,1831,41.12115805,0.537209212,195.5269429,39.82192447
278,22,25,10,2,167,week6_score_sum,1.356801051,5,1832,40.81676502,0.27921086,204.9576677,43.41523219
280,22,25,6,9,213,week6_score_sum,-1.809068067,5,1833,3.738970651,0.015430897,13.50038307,0.274347763
281,22,25,10,4,83,week6_score_sum,-0.904534034,5,1834,44.66577132,0.61887804,223.1675749,42.93345987
282,22,25,7,7,279,week6_score_sum,0.452267017,5,1835,39.22873087,0.283620192,197.1167542,40.09488659
271,22,25,10,3,93,week7_score_sum,1.590711907,6,1836,43.8331139,0.659330856,213.1503107,46.87955365
272,22,25,10,1,138,week7_score_sum,0.063628476,6,1837,46.78560085,2.216471273,214.7782982,46.90745844
274,22,25,7,8,218,week7_score_sum,-1.463454955,6,1838,5.521867458,0.019123609,20.57026244,2.719142882
275,22,25,8,6,269,week7_score_sum,-1.20894105,6,1839,47.9753961,4.538177322,213.0506409,45.66010189
276,22,25,9,5,283,week7_score_sum,0.827170192,6,1840,43.44314161,1.149852732,209.8366095,45.02729028
278,22,25,10,2,167,week7_score_sum,-0.699913239,6,1841,49.61457655,3.580717996,225.4511939,48.27414305
281,22,25,10,4,83,week7_score_sum,0.827170192,6,1842,45.75766174,1.274242467,218.7333999,47.34181041
282,22,25,7,7,279,week7_score_sum,0.063628476,6,1843,4.648962049,0.015845421,18.55431218,4.770819639
271,22,25,10,3,93,week8_score_sum,0.193891684,7,1844,40.9768904,0.654822224,194.104903,41.34822058
272,22,25,10,1,138,week8_score_sum,1.822581826,7,1845,37.59118891,0.276845799,180.3979754,41.08169257
275,22,25,8,6,269,week8_score_sum,-0.271448357,7,1846,4.295493972,0.0156259,17.73443423,3.775631725
276,22,25,9,5,283,week8_score_sum,-0.969458418,7,1847,42.29090776,1.517142771,199.7234318,40.43425688
278,22,25,10,2,167,week8_score_sum,0.426561704,7,1848,41.32327813,0.448295786,194.6247482,42.14020451
281,22,25,10,4,83,week8_score_sum,-1.202128438,7,1849,44.90192457,2.040920845,207.0126554,42.59967748
271,22,25,10,3,93,week9_score_sum,-0.779812867,8,1850,44.49813973,2.241823056,210.3718787,43.00468708
272,22,25,10,1,138,week9_score_sum,1.03975049,8,1851,39.86363954,0.530723087,191.6388337,41.85490975
276,22,25,9,5,283,week9_score_sum,0.519875245,8,1852,4.935202857,0.013566414,21.63278935,5.93083796
278,22,25,10,2,167,week9_score_sum,0.779812867,8,1853,39.87196983,0.590535273,191.8719911,41.36542249
281,22,25,10,4,83,week9_score_sum,-1.559625735,8,1854,46.84041682,3.496502407,215.3585861,43.85351151
271,22,25,10,3,93,week10_score_sum,-0.202857174,9,1855,32.307233,0.150141308,170.3809292,31.91873264
272,22,25,10,1,138,week10_score_sum,0.878496356,9,1856,31.39021384,0.100900416,165.2571423,33.07265942
278,22,25,10,2,167,week10_score_sum,0.878496356,9,1857,32.4582112,0.167691024,169.876576,34.14065678
281,22,25,10,4,83,week10_score_sum,-1.554135538,9,1858,33.49395367,0.130184725,176.595074,30.51756287
283,23,26,1,10,119,week1_score_sum,-0.845154255,0,1859,7.07032159,0.028166216,29.83948135,5.451730875
284,23,26,1,9,136,week1_score_sum,-1.267731382,0,1860,7.386249823,0.036913456,30.30706015,4.958363753
285,23,26,2,8,142,week1_score_sum,-1.690308509,0,1861,76.72445354,5.967771221,363.7718703,73.48727211
286,23,26,2,7,18,week1_score_sum,-0.422577127,0,1862,76.50044162,3.225629632,355.6772399,75.69114626
289,23,26,3,4,199,week1_score_sum,0.845154255,0,1863,70.49722082,1.524798739,373.5198278,72.11581153
290,23,26,4,3,275,week1_score_sum,0.845154255,0,1864,81.63444322,1.318789466,414.8682083,83.25303393
291,23,26,4,2,139,week1_score_sum,1.267731382,0,1865,71.86932138,1.002280462,341.0692158,74.29720745
292,23,26,4,1,2,week1_score_sum,1.267731382,0,1866,79.44276336,1.473673957,401.2982012,81.87064943
285,23,26,2,8,142,week2_score_sum,-1.556148623,1,1867,7.566432687,0.039147501,29.29106408,4.586186541
286,23,26,2,7,18,week2_score_sum,0.617519295,1,1868,6.051604127,0.016508114,25.8815433,7.234241487
287,23,26,3,6,125,week2_score_sum,-0.765723925,1,1869,70.47692126,5.495578381,340.6576146,69.01045094
288,23,26,3,5,52,week2_score_sum,-0.172905403,1,1870,68.48907825,3.762792488,333.5997315,68.15793979
289,23,26,3,4,199,week2_score_sum,1.407943992,1,1871,64.50369082,1.62476187,317.2255354,67.200104
290,23,26,4,3,275,week2_score_sum,-0.172905403,1,1872,76.23709529,4.329847502,363.909268,75.90595683
291,23,26,4,2,139,week2_score_sum,-0.765723925,1,1873,73.13456452,5.388764959,345.2336509,71.66809419
292,23,26,4,1,2,week2_score_sum,1.407943992,1,1874,70.36636421,1.655086989,350.1317311,73.06277739
287,23,26,3,6,125,week3_score_sum,-1.639996167,2,1875,21.0531885,0.141427606,93.72209084,17.91236237
288,23,26,3,5,52,week3_score_sum,-0.576214869,2,1876,20.30063615,0.137676434,89.87824668,19.19710264
289,23,26,3,4,199,week3_score_sum,-0.044324221,2,1877,20.3813171,0.137973362,90.54979527,20.29642991
290,23,26,4,3,275,week3_score_sum,-0.044324221,2,1878,105.9599855,14.79240097,446.6282215,105.8750983
291,23,26,4,2,139,week3_score_sum,0.753511752,2,1879,19.78180799,0.107781239,88.65705372,21.22489026
292,23,26,4,1,2,week3_score_sum,1.551347725,2,1880,102.5555482,10.88943666,444.771469,105.5265999
290,23,26,4,3,275,week4_score_sum,-1.224744871,3,1881,49.53236456,0.205239115,261.9811764,47.18680378
292,23,26,4,1,2,week4_score_sum,1.224744871,3,1882,48.48185516,0.277016183,251.683482,50.82741594
293,24,27,8,5,141,week1_score_sum,0.969934726,0,1883,61.39390954,0.39497983,324.0671997,63.25147262
294,24,27,9,3,90,week1_score_sum,-0.657052556,0,1884,73.21149191,1.066926666,365.1582409,71.95314273
295,24,27,3,11,208,week1_score_sum,-0.046932325,0,1885,62.4419702,0.630201501,329.2249483,62.35208811
296,24,27,7,8,135,week1_score_sum,-0.657052556,0,1886,65.74533368,0.987312426,339.5297773,64.4869845
297,24,27,9,2,198,week1_score_sum,0.156441085,0,1887,70.93775157,0.721826478,377.0475534,71.23735852
298,24,27,2,12,65,week1_score_sum,-0.657052556,0,1888,65.79090009,0.824799665,359.9769168,64.53255091
299,24,27,6,9,184,week1_score_sum,0.156441085,0,1889,62.16400205,0.612046588,330.1358531,62.463609
300,24,27,7,7,71,week1_score_sum,1.376681546,0,1890,66.4572629,0.504432355,339.7970513,69.09380404
301,24,27,1,13,219,week1_score_sum,-0.860425967,0,1891,3.099452077,0.009331389,12.91122562,1.45161386
302,24,27,9,1,31,week1_score_sum,0.156441085,0,1892,72.28422863,0.741540855,391.8368326,72.58383558
303,24,27,4,10,271,week1_score_sum,1.376681546,0,1893,60.42398066,0.292957498,330.1358545,63.06052181
304,24,27,9,4,8,week1_score_sum,0.969934726,0,1894,70.56121705,0.404252466,372.8208161,72.41878013
305,24,27,8,6,131,week1_score_sum,-2.284039838,0,1895,74.21158467,2.948383706,374.6360005,69.83732323
293,24,27,8,5,141,week2_score_sum,1.202645974,1,1896,55.95667762,0.266082201,295.3609034,58.25991587
294,24,27,9,3,90,week2_score_sum,0.507139868,1,1897,59.56307195,0.449745088,319.2055785,60.53431699
295,24,27,3,11,208,week2_score_sum,-0.709995816,1,1898,55.20668611,0.671399517,285.5411504,53.84694305
296,24,27,7,8,135,week2_score_sum,-0.362242763,1,1899,58.00595978,0.641080466,310.5731287,57.31221332
297,24,27,9,2,198,week2_score_sum,1.202645974,1,1900,59.64845161,0.404313693,305.8153911,61.95168986
298,24,27,2,12,65,week2_score_sum,-1.405501921,1,1901,3.325164976,0.010648413,13.00887652,0.633428711
299,24,27,6,9,184,week2_score_sum,0.159386816,1,1902,56.16782104,0.469773816,300.123337,56.47306949
300,24,27,7,7,71,week2_score_sum,0.333263342,1,1903,57.07831998,0.382388578,297.3940312,57.71656672
302,24,27,9,1,31,week2_score_sum,-1.057748868,1,1904,67.86333995,1.135876331,342.728959,65.83760029
303,24,27,4,10,271,week2_score_sum,1.202645974,1,1905,54.19985102,0.388858701,287.0170252,56.50308927
304,24,27,9,4,8,week2_score_sum,0.681016395,1,1906,60.69760753,0.345620458,320.768424,62.00185088
305,24,27,8,6,131,week2_score_sum,-1.753254974,1,1907,64.82186364,1.166066535,338.4040389,61.46413077
293,24,27,8,5,141,week3_score_sum,1.647813282,2,1908,51.77410193,0.385773973,269.3531412,54.92989895
294,24,27,9,3,90,week3_score_sum,0.726155006,2,1909,57.81004028,0.616968625,305.9315179,59.2007305
295,24,27,3,11,208,week3_score_sum,-0.809942122,2,1910,3.250882286,0.006996419,12.99375609,1.699727819
296,24,27,7,8,135,week3_score_sum,-1.117161547,2,1911,57.08306805,1.544643567,278.2539542,54.94354464
297,24,27,9,2,198,week3_score_sum,0.726155006,2,1912,58.19112144,0.500555752,290.3225708,59.58181165
299,24,27,6,9,184,week3_score_sum,-0.195503271,2,1913,52.66195218,0.703321119,265.6308204,52.28753559
300,24,27,7,7,71,week3_score_sum,0.41893558,2,1914,50.89777262,0.619824026,258.5768975,51.7000939
302,24,27,9,1,31,week3_score_sum,-0.502722696,2,1915,60.89154601,1.004009383,305.6499026,59.92876047
303,24,27,4,10,271,week3_score_sum,0.726155006,2,1916,50.66880264,0.351744285,256.6730757,52.05949285
304,24,27,9,4,8,week3_score_sum,0.41893558,2,1917,57.69355607,0.54568716,300.5521437,58.49587735
305,24,27,8,6,131,week3_score_sum,-2.038819823,2,1918,60.72718364,2.480075881,308.6321435,56.82255343
293,24,27,8,5,141,week4_score_sum,0.215665546,3,1919,52.5566444,1.502585147,251.6864169,52.96967463
294,24,27,9,3,90,week4_score_sum,0.215665546,3,1920,56.73706012,1.629652307,285.9835935,57.15009034
296,24,27,7,8,135,week4_score_sum,-0.593080253,3,1921,53.15637627,2.102780935,255.4984569,52.02054315
297,24,27,9,2,198,week4_score_sum,1.563575211,3,1922,51.65570402,0.685253608,260.7141759,54.65017314
299,24,27,6,9,184,week4_score_sum,0.754829412,3,1923,50.23728467,1.095718156,251.6090966,51.68289045
300,24,27,7,7,71,week4_score_sum,-0.32349832,3,1924,53.1054877,1.954609054,261.706238,52.48594237
302,24,27,9,1,31,week4_score_sum,-0.862662186,3,1925,58.8506465,2.90818128,289.9650267,57.1985256
303,24,27,4,10,271,week4_score_sum,0.754829412,3,1926,3.095025866,0.011366425,13.00592389,4.540631648
304,24,27,9,4,8,week4_score_sum,0.485247479,3,1927,55.07158948,1.281338242,276.5780075,56.00090748
305,24,27,8,6,131,week4_score_sum,-2.210571851,3,1928,60.32667425,5.575240266,278.8170167,56.09311446
293,24,27,8,5,141,week5_score_sum,1.196747003,4,1929,41.41236679,0.160456214,210.7178771,43.70430767
294,24,27,9,3,90,week5_score_sum,-0.184114924,4,1930,44.35989828,0.263158825,232.2948233,44.00729199
296,24,27,7,8,135,week5_score_sum,-0.184114924,4,1931,41.38066791,0.208007913,217.2448341,41.02806162
297,24,27,9,2,198,week5_score_sum,0.644402233,4,1932,45.29916191,0.190004628,239.5344629,46.53328392
299,24,27,6,9,184,week5_score_sum,0.092057462,4,1933,40.40161104,0.174087071,208.6190865,40.57791419
300,24,27,7,7,71,week5_score_sum,0.368229847,4,1934,40.66922185,0.193325417,204.7520331,41.37443443
302,24,27,9,1,31,week5_score_sum,-1.01263208,4,1935,44.47991779,0.179538755,233.4843046,42.5405832
304,24,27,9,4,8,week5_score_sum,1.196747003,4,1936,45.71118446,0.221359183,244.8505299,48.00312534
305,24,27,8,6,131,week5_score_sum,-2.117321621,4,1937,43.16429799,0.268329207,217.3671183,39.10932567
293,24,27,8,5,141,week6_score_sum,1.226204639,5,1938,40.63525,0.418487503,201.9481613,42.98360644
294,24,27,9,3,90,week6_score_sum,0.957037767,5,1939,44.95963678,0.544079535,225.5935031,46.79250035
